,tf,df,tfidf,all_tf,all_df,all_tf-idf,midf,tf_ev,df_ev,tf_chi,df_chi
悠遊卡公司,62,16,26.695707846443376,115.0,35.0,45.14272538017444,-8.76209823451196,3.710210259979891,1.1291944269504017,915.770091141457,195.83948796902473
訂房,98,20,27.833280908728376,270.0,115.0,43.99992951378335,-9.728538750071587,8.710928436474527,3.710210259979891,915.2340486800056,71.52081180852068
險業,272,100,22.289090631755048,1631.0,656.0,41.37194785982144,-9.860329498218325,52.62046029588872,21.16432983084181,914.6134824774226,293.6574387516571
一銀行,123,62,22.389722787979682,410.0,247.0,41.421947511661976,-9.361592846845213,13.227706144276134,7.968886384478549,910.9634253223581,366.3449442847613
禮券,88,48,22.501654872927173,223.0,122.0,42.346032547510255,-8.912158929087694,7.194581634569701,3.9360491453699713,907.5601569156067,493.2945939466276
旅遊,659,237,18.811294865236725,6743.0,2837.0,33.990568291782445,-10.461781188936047,217.54737202647308,91.52927397880828,895.806834756976,231.2017916151306
擔保,145,84,21.208571749392515,559.0,331.0,41.10749429555657,-9.350640471796076,18.034848133293558,10.678953009159512,893.8334090419611,503.41788443323765
銀行與,98,84,19.818380505844114,277.0,239.0,39.324930074150146,-9.024985648350524,8.936767321864608,7.7107848011756,887.5982924689888,754.7927358529322
消費金額,73,54,21.110810482826874,161.0,114.0,40.60543980288962,-8.726553297092549,5.1942943639718475,3.6779475620670223,885.1276794571395,688.5114371078492
銀行台,86,52,21.97063003598126,219.0,152.0,40.82170848703137,-9.051975697527176,7.065530842918227,4.90393008275603,881.8375518599948,452.2984145816744
開放,712,377,15.492564672699972,7636.0,4403.0,30.05192434047995,-10.43713511357007,246.35796126266476,142.05265891036052,880.1116356385485,388.59007292446677
每月,281,187,18.243727301072404,1767.0,1226.0,36.46542512226621,-9.859742394903897,57.00818721203885,39.55406764117692,880.0899423344893,549.6350758759979
臺銀,69,9,30.26420216178199,146.0,28.0,48.35339325878735,-9.114318828101313,4.710353895278819,0.9033555415603213,877.4624344920137,72.56904781161903
借貸,130,49,23.983656185665478,468.0,220.0,43.03059756127905,-9.481146143504063,15.098942623222513,7.097793540831097,874.3826184223093,247.37193270645992
款方,67,55,20.673068803171166,139.0,123.0,39.173451272168776,-8.784190065402274,4.484515009888738,3.9683118432828404,871.4846209525319,656.2571942355313
榮成,55,5,31.896216577960715,96.0,23.0,46.05993969257729,-9.505395198757377,3.0972189996353876,0.7420420519959782,869.7798495647038,24.43285503591498
卡卡,75,69,19.915228719792676,172.0,119.0,40.782840948557755,-8.524355883776597,5.549184041013402,3.8392610516313654,869.2117258536925,1105.9216456493061
上網,253,132,20.23088210873723,1498.0,1002.0,37.43199080118117,-10.006290254320767,48.32952147347719,32.32722330869436,866.7581118771202,307.31567380496205
便利商店,148,91,20.801207161482232,596.0,366.0,40.72428436235359,-9.371112722146844,19.228567956069696,11.808147436109914,862.3669608952993,531.1035915187507
奇摩,88,20,27.296892017960438,233.0,65.0,46.69774622408707,-9.157993891603974,7.517208613698388,2.0970753643364604,861.6868364577809,152.83890887329324
貸案,106,39,24.44214159421746,329.0,148.0,43.603304013178864,-9.312989522896796,10.614427613333776,4.774879291104556,857.1736273468558,245.3169632414933
元大銀,68,29,24.072594315811347,145.0,64.0,43.35701595022196,-8.770926148635525,4.67809119736595,2.0648126664235913,857.1154270499876,351.3656848838894
方案,579,297,16.825042679083836,5675.0,3444.0,31.523676281859547,-10.42999562200725,183.0908106555294,111.11273161191951,856.100235976874,310.9821534175613
投保,246,81,23.32089628229979,1442.0,511.0,42.831843614310756,-9.821259330793593,46.52281039035655,16.486238633475864,855.3040721462893,252.45451665401038
線上開,58,28,23.516558718084063,108.0,55.0,42.08100751141775,-8.654467570319595,3.484371374589811,1.7744483852077741,852.9382907048788,387.60189545868224
條碼,64,39,22.26459024209913,130.0,76.0,41.55651429014181,-8.646510589419012,4.194150728672921,2.451965041378015,852.7923382945315,544.7707601026613
額退,71,43,22.19871407380415,158.0,109.0,40.751761013525254,-8.909486661797908,5.097506270233241,3.5166340725026792,852.0124252055551,443.3034978402543
美光,178,15,32.58596573839966,832.0,182.0,47.95863337969313,-10.475295381236913,26.842564663506693,5.871811020142088,851.2066765576056,14.19048293042359
公司,2581,973,9.732269315158355,45419.0,18950.0,18.331427857610095,-10.948514023586895,1465.3394765045798,611.3781254488603,849.4266507138524,213.89443735474103
資金,754,385,15.44977362751008,8459.0,4685.0,29.737897698568865,-10.478216755647066,272.9101616449556,151.15073972178948,848.0718752773519,361.7943030468871
紋辨識,120,32,26.122440049073635,416.0,186.0,43.50191368525442,-9.739349666175801,13.421282331753346,6.000861811793563,846.3440958196352,112.6430182413119
密碼,111,54,22.783051522594644,363.0,216.0,41.627742913088326,-9.365633256382218,11.711359342371308,6.968742749179622,841.7668586064946,317.40864000945356
限額,82,47,22.325378042485035,209.0,128.0,41.61302039918732,-8.981221557471885,6.742903863789541,4.129625332847183,839.9393841679123,445.04498010596365
可使用,95,80,19.97902943595347,274.0,249.0,38.98921498190864,-9.114765157053153,8.839979228126001,8.033411780304286,839.7699799780511,644.7061300506458
開通,126,78,21.142690324789452,457.0,291.0,40.89467956239916,-9.295953335744228,14.74405294618096,9.388445092644767,839.5171802505183,501.419076359415
行提,111,74,20.984086770943062,364.0,308.0,39.1970957677756,-9.405373585031732,11.743622040284176,9.936910957163535,838.9088589437916,413.01360104789467
的消費,193,142,18.935317921757743,970.0,798.0,37.268069667724156,-9.705620435110875,31.29481697548256,25.74563293446916,835.5558122445125,524.946420863195
信貸,118,50,23.471197268310995,410.0,245.0,41.47898975399022,-9.568574100378909,13.227706144276134,7.904360988652811,829.866753922425,224.1854624703414
永豐銀,119,47,23.863106412119507,425.0,154.0,44.965741621368075,-9.166143895965899,13.711646612969163,4.968455478581768,808.4833041472157,355.5734256796136
託銀行,83,54,21.623096893643062,221.0,142.0,41.31521058052854,-8.946181906299314,7.130056238743965,4.581303103627344,807.3215937705113,533.0814285136215
紅包,136,33,26.50543458769868,543.0,239.0,43.32088698162261,-9.959294885727358,17.51864496668766,7.7107848011756,801.3080644777751,82.94154510380643
款項,140,78,21.524372496851818,574.0,402.0,39.827211069100464,-9.619082157191757,18.51878860198659,12.969604560973185,796.9033525846125,326.0664048063218
筆消費,57,39,21.764685927930078,111.0,86.0,39.731679617655274,-8.770124545386189,3.5811594683284165,2.774592020506701,796.8292249996132,472.96329463280364
抵用券,57,29,23.258769627646938,111.0,75.0,40.51308125470603,-8.929531178812164,3.5811594683284165,2.4197023434651466,796.8292249996132,291.9831133023692
吃到,142,40,25.55323442913237,589.0,295.0,42.25039653558649,-9.977434797488211,19.002729070679614,9.517495884296242,796.1134740063729,97.62894236676665
利商,151,94,20.67563895951533,662.0,416.0,40.343245976782576,-9.466729373253587,21.357906018319024,13.421282331753346,786.9251094905699,483.77864205251194
星展,126,25,27.78340448645192,481.0,133.0,46.80698631980054,-9.650812198615881,15.518357696089804,4.290938822411526,786.5647593137243,99.94670924161021
實體,228,152,19.001663381108635,1344.0,929.0,37.563998766932826,-9.78956711322989,43.36106599489542,29.972046361054943,786.2245811612361,496.82364994127835
抵用,60,31,23.155587669297763,124.0,85.0,40.57045435218755,-8.988002947267498,4.000574541195708,2.7423293225938323,783.8713213374839,291.1743478560347
智冠,73,16,27.546100610568146,179.0,53.0,46.05203541286298,-9.177042086574668,5.775022926403483,1.709922989382037,782.5419223677443,119.42426778131794
行表示,124,92,20.123916379248627,470.0,389.0,38.97955448930029,-9.421129661831733,15.163468019048251,12.550189488105891,781.1795216477279,502.9623175298006
滬港通,65,30,23.68907716775347,145.0,71.0,42.73665015106981,-8.840821390641487,4.67809119736595,2.290651551813672,777.824229600767,335.1919635332916
費滿元,68,47,21.552345772842166,158.0,125.0,39.92139250086444,-8.95750503085457,5.097506270233241,4.032837239108577,776.2077195527025,457.7861605267799
累積,313,191,18.397337755742413,2297.0,1816.0,34.160327859652746,-10.231457026376937,74.10741710585921,58.589059409769405,770.0938501245078,299.24797162840446
中信銀行,79,30,24.58209211849056,210.0,95.0,43.53675012238351,-9.132018405200713,6.7751665617024095,3.0649563017225185,769.9333319237378,236.70698946682708
給付,223,76,23.377242517034784,1314.0,553.0,41.704441497941,-9.963963556498332,42.39318505750936,17.841271945816345,769.4355014708452,189.58500599917411
用行,98,79,20.161124075555982,312.0,275.0,39.0852203936171,-9.226662140461878,10.065961748815008,8.872241926038871,768.1725081134093,554.3021136570476
無卡,54,14,26.642579535174512,104.0,35.0,44.35268904924193,-8.895629627136483,3.3553205829383366,1.1291944269504017,764.4227995081228,146.70426292010106
消費滿元,66,45,21.65474989470338,153.0,122.0,39.85613771625628,-8.976697450225265,4.9361927806688985,3.9360491453699713,755.3976754559309,428.4113326621003
卡與,52,46,20.55111491853261,98.0,90.0,38.610962280683005,-8.650507169103497,3.161744395461125,2.9036428121581754,754.3858428019469,639.6434145016559
銀行公,93,55,21.975516778113025,290.0,210.0,40.459997546660134,-9.319113240747326,9.3561823947319,6.7751665617024095,747.7716795605326,343.2586548200195
月獲利,95,34,24.73129367152877,302.0,144.0,43.237758596096,-9.422791670222166,9.743334769686323,4.645828499453081,746.0175738606778,185.47119950401927
家樂福,95,24,26.665746172014785,302.0,120.0,44.461214096655986,-9.588776807696428,9.743334769686323,3.871523749544234,746.0175738606778,104.65015388653053
戶申,50,45,20.49628249798397,92.0,79.0,38.894013377159375,-8.54212425795903,2.9681682079839127,2.5487531351166206,745.2384928059588,707.0548871736116
的金融,176,135,18.968463432582954,900.0,730.0,37.608619026399566,-9.667108650966334,29.036428121581757,23.551769476394092,743.8343094001204,527.3789767385445
花旗銀,77,43,22.54091288039085,207.0,124.0,41.75098748956166,-9.038420345173803,6.678378467963803,4.000574541195708,740.4687348308784,380.1841886596226
門市,261,109,21.58408410414995,1752.0,793.0,40.118389706962645,-9.963814234668032,56.52424674334581,25.58431944490481,739.6884713868061,271.9703284448876
際連,52,19,24.929016583255912,100.0,59.0,41.11753882195353,-9.112437360001607,3.226269791286862,1.9034991768592484,737.345886229643,153.55422473989617
國際連,51,18,25.09789857215418,97.0,56.0,41.18502137904592,-9.114318828101313,3.129481697548256,1.8067110831206425,732.2575250530065,145.13809562323806
指紋辨識,109,28,26.448458440999833,393.0,180.0,43.37866924376029,-9.840091235977335,12.679240279757368,5.807285624316351,731.722764801351,84.81011667454467
超商,220,112,20.848596601485198,1330.0,537.0,42.00668436746812,-9.546838118476098,42.90938822411526,17.325068779210447,730.8676743503897,517.3625984340661
購票,121,68,21.79119406454146,475.0,300.0,40.898229542921186,-9.463613664742422,15.324781508612594,9.678809373860586,728.7054498575671,351.4235217026276
台灣大,297,100,22.585781531011374,2190.0,1193.0,37.62580041079442,-10.458395131372152,70.65530842918227,38.48939861005226,725.0965361454519,98.3012003301317
元的,509,392,14.523312916928104,5091.0,4133.0,29.429758101092354,-10.334835869983598,164.2493950744141,133.341730473886,723.612890888946,501.74915352059656
上申請,49,26,23.09546919545043,91.0,59.0,40.42570915473353,-8.798779801146566,2.935905510071044,1.9034991768592484,722.7415166797233,305.038929871078
卡提款,49,19,24.62982560851335,91.0,35.0,43.30342147702459,-8.590247977585301,2.935905510071044,1.1291944269504017,722.7415166797233,282.8261318046412
網路銀行,56,37,21.952851770842788,117.0,76.0,40.810303797213,-8.699154322904434,3.774735655805628,2.451965041378015,722.5613882725953,486.77966421225034
星展銀,90,23,26.640223808974415,281.0,98.0,45.328112902525596,-9.42881215800375,9.065818113516082,3.161744395461125,722.531790911254,124.47444707927437
用券,58,30,23.167424223790395,125.0,83.0,40.76521878662954,-8.99698212139677,4.032837239108577,2.677803926768095,722.1850235404785,278.77410694706845
