,tf,df,tfidf,all_tf,all_df,all_tf-idf,midf,tf_ev,df_ev,tf_chi,df_chi
收可,177,146,29.461235270647002,487.0,409.0,38.812797210914134,-10.78387723862065,92.65198271956865,77.81244544620859,76.7882975658901,59.7531997531229
經營,1842,1123,23.2558807544734,7897.0,4674.0,29.55777682819993,-11.179780264646546,1502.4080236887753,889.2307335344228,76.75858259317481,61.455444445385396
表示今年,514,458,26.26681608645784,1841.0,1681.0,33.95333042051342,-11.054043653580617,350.2511297468704,319.8110532886959,76.55562033034631,59.71083487205605
際市場,199,167,29.174344493338552,568.0,478.0,38.49894039953369,-10.805385624360886,108.0622714265195,90.93972841879634,76.52689850895135,63.615374859759555
是月,218,200,28.445807068286253,639.0,586.0,37.59689409467088,-10.828771127315163,121.57005535483442,111.48678002806413,76.48868956363373,70.27371413748013
獎獎號,204,204,28.024960803112727,587.0,582.0,37.21962645788353,-10.802119158173408,111.67703050592772,110.72577811660976,76.32304205788297,78.57321588464713
預計年,230,196,28.814615701371302,685.0,606.0,37.69454826841011,-10.882534031124983,130.3215773365596,115.29178958533593,76.24054395084536,56.4985178195741
但隨,178,171,28.511035734785647,492.0,481.0,37.70070203228747,-10.787972417889288,93.60323510888661,91.5104798523871,76.09580925061036,69.04765250373596
業營,206,144,30.272277398017696,595.0,416.0,39.7689111845252,-10.81464066497145,113.19903432883645,79.14419879125371,76.07855738842323,53.146977474908184
氣氛,427,368,27.138173834237122,1477.0,1281.0,35.330123059011264,-11.00108206801399,280.9999558045234,243.71086214325962,75.85770910195279,63.385725417897866
目前,6126,4240,13.622512150367895,28813.0,20351.0,16.816072677480285,-11.322335485772731,5481.687018683638,3871.7874750019337,75.73201762118659,35.017537620755874
月開,321,284,27.795374049915203,1043.0,956.0,36.17522207491788,-10.96755237917638,198.43124841172505,181.87945683759267,75.70934006692747,57.338005716045274
與金,199,176,28.844007773796648,570.0,516.0,37.95545920925272,-10.829391474729597,108.44277238224667,98.16924657761278,75.62155866789809,61.70594549187325
柬埔寨,219,81,34.2410770254901,645.0,282.0,43.107100638335496,-11.001226620551861,122.71155822201598,53.650634757532565,75.55493675060188,13.941825339929798
值得注意,254,247,27.746933219752737,779.0,761.0,36.594181920467,-10.879013725519895,148.2051222557371,144.78061365419248,75.5207106648452,72.16990369905709
顯著,330,296,27.627495983484444,1080.0,950.0,36.3841204640659,-10.919871234556712,205.4705160926779,180.73795397041113,75.47356505022482,73.50608415707764
加持,236,206,28.608224936568394,710.0,624.0,37.65256664924142,-10.862042903866033,135.07783928314936,118.71629818688056,75.40306076711445,64.17353571965968
大型,879,685,25.08152404268041,3451.0,2652.0,32.2878948851122,-11.107419217329713,656.5543991072514,504.54426729424245,75.36625361709423,64.5419511770626
際市,201,169,29.14566239817957,578.0,487.0,38.453172566974686,-10.812134112445703,109.9647762051554,92.65198271956865,75.36424169059426,62.91305994277358
大樂,178,64,34.58637189720925,494.0,216.0,43.488218492509496,-10.970164028610679,93.9837360646138,41.09410321853559,75.10589492641152,12.767771195124746
到美,368,325,27.424699109521622,1236.0,1084.0,35.92751443952874,-10.95835670395604,235.14959063939807,206.23151800413228,75.05533485850123,68.39862525436152
出手,197,168,29.09000631071316,564.0,507.0,38.02984651724033,-10.85831572847411,107.30126951506513,96.45699227684047,74.98384955715126,53.064084140067095
理委員會,375,317,27.672147710537967,1265.0,999.0,36.69506292527524,-10.901621709057459,240.6668544974422,190.06022738572707,74.9808028957438,84.78210351006558
貨量,631,323,29.61135483484057,2355.0,1182.0,38.02143788273917,-11.051079579029572,448.039875368756,224.87606483476418,74.71300892030978,42.81605807797352
萬公,225,127,31.500368592799052,670.0,410.0,40.516967860963334,-10.925738777525948,127.46782016860574,78.00269592407217,74.6268830053021,30.777600418398492
多方,208,175,29.08285280076516,606.0,540.0,37.93517530891405,-10.880551869920993,115.29178958533593,102.73525804633896,74.54834649719764,50.831555095464275
會計,427,258,29.64420263615691,1484.0,863.0,38.629587884434265,-10.961223810447997,282.3317091495685,164.18616239627875,74.12881266729309,53.6040065586968
將持,587,530,25.6716626659662,2169.0,1945.0,33.34039703397429,-11.053908953792565,412.65328648612814,370.03717944468383,73.66178219959465,69.15008918404482
收比,191,151,29.61382348832925,545.0,444.0,38.82089111148552,-10.832313429903486,103.68651043565691,84.47121217143426,73.52591410271766,52.39749136019964
業稅,176,80,33.14624846601584,490.0,233.0,42.894081088645116,-10.822780523178006,93.22273415315942,44.328361342216624,73.50219668327863,28.70545551431467
營收比,188,148,29.66398812187648,534.0,433.0,38.89511250419076,-10.82729415852456,101.59375517915741,82.37845691493476,73.48915423859725,52.273216543880004
國際市場,195,163,29.232294015225314,560.0,470.0,38.54824344225453,-10.812751198183527,106.54026760361077,89.4177245958876,73.44757462741337,60.55120814263769
周二,217,153,30.13436556168003,643.0,487.0,39.00999658597182,-10.91159490597634,122.3310572662888,92.65198271956865,73.2619248014007,39.30712633211738
產量,379,242,29.5874193193305,1288.0,756.0,39.050799147186886,-10.892872354309032,245.04261548830476,143.82936126487454,73.23044944429519,67.00630681321216
競爭,1567,1044,23.424056878934998,6639.0,4485.0,29.448102508862824,-11.211447710336499,1263.0729225363784,853.2733932182041,73.13249042667034,42.631867844020945
公頃,293,132,32.53889887454312,940.0,513.0,40.58600402173851,-11.111242626870585,178.8354491917752,97.59849514402201,72.88009575365085,12.125837950774649
縮減,297,247,28.410745276296968,956.0,753.0,37.65566953009096,-10.868445595458102,181.87945683759267,143.25860983128376,72.86551042343162,75.12481132416816
注意的是,258,249,27.760406277618717,802.0,779.0,36.553519222919384,-10.894326853692226,152.5808832465997,148.2051222557371,72.83474797498722,68.55098680023941
產油,182,125,30.55755555206364,514.0,313.0,41.041529217051945,-10.671658157524037,97.7887456218856,59.54839957130388,72.5189316913415,71.94000224217767
華南,320,176,31.021142127304024,1050.0,563.0,40.41847784595424,-10.916564337387724,199.7630017567702,107.11101903720154,72.37043706494306,44.30628837957882
值得注意的,243,238,27.80002978232287,746.0,732.0,36.68319403738924,-10.877278544576022,141.92685648623865,139.26334979614836,71.97919120222275,70.0035300583254
新增,576,408,27.53024417413125,2130.0,1574.0,35.104358920637736,-11.103876958859372,405.23351784944816,299.4542521572917,71.96144973602274,39.345507000996236
星彩,197,88,33.15289652447353,571.0,268.0,42.777936350976844,-10.867418870318836,108.63302286011026,50.9871280674423,71.88166584388712,26.868598813485583
利成,179,155,29.144713053107218,505.0,448.0,38.35076824668077,-10.815136819781925,96.07649132111328,85.2322140828886,71.5711845537213,57.1092045906749
前年,359,258,28.91552346108786,1212.0,959.0,36.83318387360493,-11.066700194248007,230.58357917067187,182.45020827118344,71.51756945540802,31.28399295540325
會決,351,299,27.80899721727582,1180.0,1008.0,36.309199761185646,-10.969048579526813,224.49556387903698,191.7724816864994,71.28591800106025,59.95511234228107
矽晶,176,72,33.796373841591425,495.0,218.0,43.43402669203757,-10.86159764805922,94.17398654247738,41.474604174262765,71.09709086522163,22.46675547288691
近一,300,256,28.213480330482906,974.0,867.0,36.63393070595235,-10.973630236587166,185.3039654391373,164.94716430773312,70.99243835830055,50.262269875313436
違約,222,138,30.902618546243968,668.0,386.0,40.95349033259797,-10.782352388593813,127.08731921287857,73.436684455346,70.88368084236943,56.76211753069022
川普當選,223,152,30.305206051098967,672.0,449.0,39.85062929457024,-10.836911071182163,127.84832112433293,85.42246456075222,70.81705816107805,51.88995948497675
值得注意的是,237,232,27.85813768913875,726.0,713.0,36.75182400673121,-10.876512753034172,138.12184692896682,135.64859071674016,70.78452375290578,68.43855893981343
再加,411,367,27.010402247768003,1431.0,1309.0,35.01667474866409,-11.025425622141515,272.24843382279823,249.03787552344016,70.71481310763826,55.875287169776996
大利,603,368,28.465447605432267,2255.0,1294.0,37.043693306097545,-11.0111792411781,429.01482758239695,246.1841183554863,70.55896037851797,60.276467547767275
大減,175,149,29.28163849991866,493.0,408.0,38.89654067763617,-10.761089572744888,93.7934855867502,77.622194968345,70.30869939309436,65.63575087273239
太陽,1008,344,30.97523152272096,4072.0,1526.0,38.01837096315303,-11.24353225875719,774.6999458605412,290.32222921983936,70.25805997832417,9.924500385899393
下月,177,167,28.63123985869185,501.0,458.0,38.14924074554303,-10.762644075983616,95.31548940965892,87.13471886152453,70.00288527823885,73.20231492873064
中獎獎號,196,196,28.09866926990836,572.0,567.0,37.28088256263084,-10.81601334878342,108.82327333797386,107.87202094865592,69.83599590781357,71.99773049001094
以台彩公,194,194,28.11705101170331,565.0,565.0,37.244344777045534,-10.822736276369298,107.49151999292872,107.49151999292872,69.6214651502385,69.6214651502385
下有,187,157,29.270775413443552,540.0,475.0,38.27977309464862,-10.86083770297252,102.73525804633896,90.36897698520556,69.11499393240797,49.12851042592741
保險業,241,114,32.53792420898035,747.0,363.0,42.031385484418585,-10.911973090156541,142.11710696410225,69.06092346448341,68.80119321327449,29.242594777980564
注意的,280,268,27.61918090116752,901.0,867.0,36.271812224624966,-10.927820700555872,171.41568055509518,164.94716430773312,68.78340646043465,64.38356784603097
上新,174,164,28.663641477869763,493.0,472.0,37.847341444458166,-10.810881262047543,93.7934855867502,89.79822555161479,68.58775867086044,61.31416625960292
的衝擊,205,190,28.496191282359252,609.0,559.0,37.70416412976136,-10.832894105280799,115.86254101892672,106.35001712574719,68.5768370322949,65.79519048491764
出中國,175,163,28.728016708473998,497.0,456.0,38.138412752084456,-10.78251131299381,94.55448749820455,86.75421790579733,68.44181225982967,67.0102206842459
陷入,413,365,27.067463461681353,1449.0,1296.0,35.152255561046985,-11.020909227615915,275.67294242434286,246.56461931121348,68.40976331060686,56.889506037332175
公布為準,194,194,28.11705101170331,568.0,567.0,37.24528365744364,-10.82626984895061,108.0622714265195,107.87202094865592,68.34293870447726,68.76693984438784
評價,278,212,29.14285911126039,895.0,692.0,37.99857293377493,-10.936768385231844,170.27417768791364,131.65333068160476,68.15392063783808,49.034743269594784
對全球,198,182,28.610118490324073,584.0,533.0,37.841943523286595,-10.828283441375236,111.10627907233695,101.40350470129383,67.95762399475858,64.05888113600363
續增,248,220,28.39946875542325,777.0,704.0,37.177912047260854,-10.916919514091866,147.82462130000994,133.93633641596782,67.88521701889013,55.302051614295266
太陽能電,177,88,32.58803340518157,506.0,243.0,42.78197172019507,-10.769493333148528,96.26674179897687,46.23086612085253,67.70623849889498,37.73800258150933
疑慮,520,460,26.27730108888675,1909.0,1597.0,34.53641877722971,-10.998424363018058,363.18816224159457,303.8300131481543,67.70582033676283,80.27207233609604
高不,192,182,28.47011476651555,562.0,529.0,37.70000513806893,-10.82075044906769,106.92076855933794,100.64250278983945,67.69943501216598,65.76786316734481
低的,245,229,28.085739083070226,766.0,719.0,36.94756950451196,-10.897908058452993,145.73186604351045,136.79009358392167,67.61844671817656,62.158498605350225
為中國,238,217,28.308879273843413,739.0,663.0,37.39074362098951,-10.87064634093159,140.5951031411935,126.13606682356061,67.48253474053529,65.45514348280186
期在,247,239,27.842640270936275,775.0,749.0,36.691219340479456,-10.896044135871895,147.44412034428277,142.49760791982942,67.22121676253042,65.35345970463163
季節,254,211,28.776760814908123,803.0,663.0,37.79908465973261,-10.898685560995983,152.7711337244633,126.13606682356061,67.0760445223402,57.09617665698411
較為,286,252,28.11716989537469,931.0,852.0,36.560819531022474,-10.971926143604078,177.12319489100292,162.09340713977926,66.92606633500077,49.867515171440935
大幅成長,202,182,28.701116764024945,602.0,549.0,37.77893612601197,-10.857860458718921,114.53078767388158,104.44751234711129,66.80180290680342,57.582877811046274
編列,235,153,30.510759103691658,730.0,511.0,39.30777077738193,-10.959700373097455,138.8828488404212,97.21799418829482,66.52014142976378,32.00675140808197
現階段,325,288,27.751327847071988,1091.0,970.0,36.26373134688904,-10.968104295647668,207.5632713491774,184.54296352768296,66.44424683886442,57.99927665098294
的月,280,249,28.107064077475485,909.0,781.0,37.129008519417454,-10.896890957661164,172.9376843780039,148.5856232114643,66.28017177152522,67.86017952409843
台彩公,199,197,28.134628129861802,592.0,585.0,37.224470178613316,-10.842176822780054,112.62828289524568,111.29652955020055,66.23623590676813,65.99563236000662
鋼筋,179,47,36.527981413141475,517.0,161.0,45.892999211549565,-10.98502546756059,98.35949705547638,30.630326936038095,66.11350108345903,8.748394908763592
重回,202,177,28.876845890263986,604.0,511.0,38.326918299660505,-10.81398856191606,114.91128862960876,97.21799418829482,66.0025985140772,65.47315139017066
吸引,1233,999,23.109797104771317,5145.0,4111.0,29.513271252456263,-11.168435512535511,978.8387086081739,782.1197144972213,65.99449068970065,60.140484081780464
要原因,173,169,28.452020339598576,495.0,479.0,37.762558946840855,-10.795570586774028,94.17398654247738,91.12997889665992,65.97937101030449,66.539466595409
近兩,193,176,28.703692181565447,570.0,528.0,37.78658656826345,-10.852380992954295,108.44277238224667,100.45225231197587,65.93269966575542,56.81766261454861
免稅,210,88,33.490080583118036,635.0,292.0,42.75718815767226,-10.95318569207626,120.80905344338008,55.55313953616847,65.84792050700186,18.95120172774245
及中國,186,176,28.53436953328153,544.0,514.0,37.74256882630101,-10.8255079747032,103.49625995779333,97.7887456218856,65.76920870114454,62.553213792621804
接近,606,525,25.85275496855537,2295.0,1988.0,33.36615248616989,-11.085254828911081,436.62484669694055,378.2179499928182,65.70387089387762,56.96443070647472
為日,239,202,28.79112524116541,748.0,657.0,37.51950660886453,-10.93318502536959,142.30735744196582,124.99456395637905,65.6991127719349,47.440760562496195
上月,438,362,27.352411114731183,1567.0,1248.0,35.800076084853906,-10.991422041389788,298.1224988122466,237.43259637376113,65.62978445599362,65.35344465405977
私募,202,103,32.29227288251337,605.0,309.0,42.06052167552857,-10.852380992954295,115.10153910747235,58.78739765984952,65.6059212070078,33.251245734650595
跟進,202,182,28.701116764024945,605.0,532.0,38.03724467062789,-10.826405506551035,115.10153910747235,101.21325422343024,65.6059212070078,64.4826445236188
月成,222,181,29.165934909130954,682.0,559.0,38.28007420752872,-10.881421146175459,129.7508259029688,106.35001712574719,65.5865584081007,52.398862677541736
公布為,198,198,28.080266949557647,590.0,589.0,37.15711837183001,-10.843927857243237,112.24778193951849,112.05753146165489,65.51080810001719,65.91353389746855
的數據,219,199,28.498223674775254,671.0,609.0,37.554089200675996,-10.87228214727159,127.65807064646933,115.86254101892672,65.3569963557658,59.65549370007826
連帶,183,176,28.459842936605487,534.0,488.0,38.02453967593432,-10.773600115101182,101.59375517915741,92.84223319743224,65.23015793780331,74.48349680349457
約成,192,162,29.198552004438078,568.0,474.0,38.56063926193209,-10.827379690748879,108.0622714265195,90.17872650734198,65.19890971259227,57.20080029836321
仍維持,184,177,28.449607832004403,538.0,501.0,37.87191360844547,-10.794225072797222,102.35475709061177,95.31548940965892,65.12590014582162,70.00288527823885
信評,173,71,33.788270725326534,497.0,181.0,44.79911950332241,-10.689585858510696,94.55448749820455,34.43533649330991,65.0809770587165,38.82565856782672
在日本,363,279,28.42256813065964,1254.0,1008.0,36.58275322578081,-11.038280371096134,238.5740992409427,191.7724816864994,64.89306604933365,39.675348017711585
再加上,286,259,27.93480254755374,938.0,882.0,36.32433086096818,-10.979132698593439,178.45494823604804,167.80092147568698,64.81152959464298,49.56630661226089
的日,499,430,26.6143974535768,1833.0,1579.0,34.468905161254185,-11.054530509854219,348.7291259239617,300.4055045466096,64.75322511633365,55.906875864896215
億美元的,201,172,29.034750945894903,604.0,511.0,38.326918299660505,-10.842643817676437,114.91128862960876,97.21799418829482,64.49554533587309,57.52379937391501
拉高,252,209,28.804148430637213,803.0,681.0,37.5931342727695,-10.934996758470888,152.7711337244633,129.56057542510524,64.45175644298854,48.70788938752714
大股,364,237,29.559191391901194,1261.0,783.0,38.663791778131866,-10.948841259141858,239.90585258598782,148.9661241671915,64.18916944467247,52.025004593985436
單價,313,207,29.825301015265893,1050.0,669.0,39.04593849369239,-10.926833971149046,199.7630017567702,127.27756969074215,64.18915243749663,49.93547496120024
仍是,399,359,27.050399967255093,1408.0,1293.0,35.04949593749665,-11.035166694569764,267.87267283193563,245.99386787762273,64.18861524194523,51.91343185681852
低成,190,169,28.88542713009181,563.0,500.0,38.12259956938984,-10.838478087785305,107.11101903720154,95.12523893179534,64.14450377570294,57.37152814719691
示台,899,780,24.140873637720084,3621.0,3194.0,30.747834526288155,-11.163504113377506,688.8969803440618,607.6600262963086,64.07820055546865,48.87776923095832
款的,199,173,28.95220479106597,598.0,520.0,38.14614954050543,-10.85430592136388,113.7697857624272,98.93024848906714,63.84989978052306,55.45652793440258
脫離,318,265,28.22506536878649,1072.0,850.0,37.23751952892368,-10.919275227784325,203.9485122697692,161.71290618405206,63.77953782900477,65.97014425553944
體產,332,231,29.339325410938923,1130.0,743.0,38.563835942101655,-10.922047038482152,214.98303998585743,141.35610505264785,63.693251950722384,56.84952834784818
周一,300,220,29.229437881583966,999.0,765.0,37.74136509318013,-11.00001699176036,190.06022738572707,145.54161556564688,63.594334115722056,38.09254824489194
年大,451,390,26.935549899636026,1632.0,1382.0,35.117724548111354,-11.01890896949011,310.48877987338,262.92616040748226,63.588136709877226,61.41557266024489
公司總,198,190,28.33961368595561,595.0,551.0,37.692359334538324,-10.818479441278614,113.19903432883645,104.82801330283846,63.5270770762217,69.20161023165205
接單,277,183,30.101407173831788,906.0,516.0,40.3498973110795,-10.790389316926328,172.36693294441315,98.16924657761278,63.51611956215289,73.30459361853701
長期,1483,1112,22.745774754639783,6341.0,4960.0,28.328124571272713,-11.249014249194632,1206.3782801330285,943.6423702034097,63.42917239335854,30.03711194593342
每年,1178,883,23.976152664216627,4913.0,3848.0,29.99866306535221,-11.225752315467822,934.7005977438209,732.0838388190969,63.330011001488465,31.110764229298024
共計,327,274,28.114784741728396,1111.0,943.0,36.5723351132848,-10.989706880531573,211.36828090644923,179.40620062536598,63.25780955964557,49.87557202001951
市交,187,141,29.940531824404484,554.0,407.0,39.54466011795758,-10.813821999350612,105.39876473642923,77.4319444904814,63.176846647038,52.18644201500041
能電,207,115,31.719553516742128,631.0,353.0,41.30807880174582,-10.875304632856233,120.04805153192571,67.15841868584751,62.980125424059565,34.08086353767877
電信詐騙,173,48,36.19715434172885,502.0,238.0,42.88506663843807,-11.35483836704977,95.50573988752251,45.27961373153458,62.87957516954328,0.1634400305076187
的歐,247,201,28.96979712774582,788.0,670.0,37.62582720408349,-10.957741508612122,149.91737655650945,127.46782016860574,62.86820107953219,42.4184038261933
國市場,263,217,28.745756234030328,852.0,676.0,37.93984908755018,-10.89006442678869,162.09340713977926,128.6093230357873,62.81649983381438,60.749186682350796
變化,739,594,25.606196839221568,2905.0,2368.0,32.69639278456744,-11.136690380927437,552.6776381937309,450.5131315809827,62.81423403075554,45.70006946622259
月出,270,181,30.05760463646081,881.0,546.0,39.765589086866676,-10.857890648765265,167.61067099782338,103.8767609135205,62.547179312062475,57.26010278797685
產出,194,154,29.56433428892318,583.0,474.0,38.69753602586704,-10.878023423567633,110.91602859447336,90.17872650734198,62.23578676579413,45.16758117994751
在全球,412,348,27.392987561330198,1472.0,1297.0,35.21272784728791,-11.069375408828156,280.04870341520547,246.75486978907708,62.17184531861345,41.54153634410052
美國聯邦,217,205,28.26778586474661,672.0,607.0,37.586242069464944,-10.839287516207277,127.84832112433293,115.48204006319952,62.167588721173615,69.39144084102698
過剩,233,182,29.350689727590428,735.0,508.0,39.38785664274051,-10.780243464787873,139.83410122973913,96.64724275470407,62.072732025573366,75.37817905332673
原先,327,290,27.729435377479426,1116.0,989.0,36.21097143214948,-10.980582112928378,212.3195332957672,188.15772260709116,61.94253180266781,55.123166463024056
川普當,228,154,30.326040987156247,716.0,482.0,39.65002094183989,-10.894760215923156,136.21934215033093,91.7007303302507,61.83915604306533,42.324624759327506
干擾,294,237,28.64387504138652,981.0,747.0,37.842407336282356,-10.901773748283873,186.63571878418244,142.11710696410225,61.7625016051648,63.347499700621164
一筆,191,155,29.45035604826415,573.0,465.0,38.747584999735366,-10.852380992954295,109.01352381583744,88.46647220656966,61.66007704192492,50.03828241622178
率先,317,280,27.839775153102714,1076.0,977.0,36.143547359113434,-11.00346575315972,204.70951418122354,185.87471687272807,61.595345266924475,47.66419593179752
今彩,184,90,32.653017869145415,547.0,273.0,42.39290752304827,-10.86343082914088,104.06701139138409,51.93838045676025,61.395850447513695,27.892415387506958
年首,392,330,27.56908223488291,1392.0,1189.0,35.69175996520947,-11.035543946516443,264.8286651861182,226.2078181798093,61.0679678009122,47.623539688766954
優勢,768,613,25.49512508041559,3048.0,2413.0,32.701621139798924,-11.124029833975007,579.8834565282243,459.0744030848443,61.025769108220906,51.61056514254866
千元,195,136,30.36830484672184,590.0,406.0,39.90306288199279,-10.847466978151866,112.24778193951849,77.2416940126178,61.00725979261927,44.6978612605628
固定,320,248,28.699981967855024,1091.0,866.0,37.17043658127318,-11.00422486668364,207.5632713491774,164.75691382986952,60.90681587125031,42.05839520812573
近萬,326,285,27.834963261807502,1116.0,992.0,36.18668820467251,-11.001002631302407,212.3195332957672,188.72847404068193,60.86697869710238,49.10868250086003
至年月,234,209,28.477225969086607,743.0,627.0,37.84217635728813,-10.852380992954295,141.35610505264785,119.28704962047135,60.71822131643581,67.47097435477646
以上的,450,403,26.69403133161305,1642.0,1470.0,34.62450647761513,-11.047849822112285,312.3912846520159,279.66820245947827,60.616795250277875,54.38849376085277
到今年,209,192,28.51686836137843,646.0,595.0,37.53793659060555,-10.884834737804034,122.90180869987957,113.19903432883645,60.31561800082278,54.8555226422639
轉換,356,221,29.94448955991628,1244.0,875.0,37.69658234660355,-11.129829889126048,236.67159446230679,166.46916813064183,60.16466995339388,17.862837051186407
出貨量,545,279,30.09790501722178,2058.0,1017.0,38.73407023329499,-11.04716931851338,391.5354834432696,193.4847359872717,60.1512732252871,37.79554155449087
約分,285,155,31.335509750306386,950.0,604.0,39.35779698461188,-11.113917785301755,180.73795397041113,114.91128862960876,60.14549796251288,13.985612714854188
花費,205,173,29.088862673989922,631.0,540.0,38.14222101693987,-10.892046249346727,120.04805153192571,102.73525804633896,60.11620727224462,48.056860475180486
為今,283,265,27.738353714440755,942.0,881.0,36.35294024608998,-10.955096504236144,179.21595014750238,167.61067099782338,60.1013971966257,56.587574926046145
瑞士,294,174,30.70913355085675,987.0,571.0,39.99276631600493,-10.942102614727666,187.777221651364,108.63302286011026,60.08864409045587,39.33280680138234
海關,188,106,31.74554518552569,566.0,336.0,41.06729581199328,-10.907440770137322,107.68177047079232,63.92416056216646,59.908171703550025,27.694947400625637
最新,1278,1066,22.68260576528061,5413.0,4615.0,28.560465580726646,-11.21916724649735,1029.8258366756163,878.0059553404709,59.80663248902171,40.25230194907309
一路,539,438,26.76455370203155,2034.0,1641.0,34.5582619575107,-11.07461088499983,386.9694719745434,312.20103417415226,59.72895312325733,50.68970974011919
陸續,1038,899,23.457649411595487,4295.0,3745.0,29.828236014348754,-11.180662565765886,817.125802424122,712.488039599147,59.70367232323227,48.82427414801338
續年,177,145,29.503683202222128,525.0,456.0,38.42838612247903,-10.899527771379997,99.8815008783851,86.75421790579733,59.54318722154423,39.10554683864693
高到,202,174,28.98468215202983,621.0,532.0,38.17132181592558,-10.871356894413301,118.14554675328979,101.21325422343024,59.51616055396445,52.34403736340455
方公尺,189,98,32.262349621422885,571.0,358.0,40.6505291516028,-11.049334212016314,108.63302286011026,68.10967107516547,59.455687088085554,13.1175462916098
台灣金,205,132,30.799171568739627,633.0,380.0,40.776508229892116,-10.811138034420246,120.4285524876529,72.29518158816444,59.39064770430571,49.30709437728054
數成長,186,144,29.78369444806673,560.0,455.0,38.78592709253646,-10.904252823661135,106.54026760361077,86.56396742793375,59.26256066858053,38.10936508156069
公司的,613,517,26.00675357062919,2364.0,1938.0,33.70260561225725,-11.075137622228468,449.75212966952836,368.7054260996387,59.254565813877164,59.64458098955887
據點,412,291,28.648902689728995,1486.0,1011.0,37.32151754969548,-10.999140656135165,282.7122101052957,192.34323312009016,59.124905180542456,50.603067720713334
間為,230,219,28.10026528105295,732.0,662.0,37.355417501299954,-10.859962530406694,139.26334979614836,125.94581634569701,59.11921336279559,68.75243137732531
已超,236,218,28.242249928769002,756.0,715.0,36.92658497976779,-10.941556184191105,143.82936126487454,136.02909167246733,59.06601107124385,49.39553539193966
於去,348,311,27.504574876429967,1215.0,1057.0,36.0560612744565,-10.97716577797719,231.15433060426267,201.09475510181534,59.06404790620945,60.06702089278361
度重,175,154,29.078161746400518,519.0,476.0,38.05628462957432,-10.882233956103978,98.73999801120355,90.55922746306916,58.897994940929316,44.44308694797466
開發,1920,1119,23.399647602952786,8473.0,4823.0,29.451196167514208,-11.214729416043232,1611.9922989382035,917.5780547360977,58.85185926499879,44.21509409961089
國市,272,226,28.62448416232428,902.0,719.0,37.73781739923189,-10.911095062734947,171.60593103295878,136.79009358392167,58.73322106695284,58.179705812416266
的壓力,265,242,28.061435589588665,874.0,799.0,36.76528290739834,-10.948191923895774,166.27891765277823,152.01013181300894,58.611471841295725,53.27392509779397
概念,605,447,27.03804501039757,2333.0,1753.0,34.530229258071856,-11.120293994593851,443.854364855757,333.50908769487444,58.50548689428904,38.620198522547334
量增,227,193,28.854954985909444,722.0,598.0,38.05867061417849,-10.884669269331932,137.36084501751245,113.7697857624272,58.49685989446265,55.17657263801248
長至,231,184,29.24105776077301,738.0,643.0,37.616997153173706,-11.004977670914819,140.4048526633299,122.3310572662888,58.455819476790374,31.08825005587338
司的,624,527,25.926645075686984,2418.0,1987.0,33.569920835845004,-11.08094939829664,460.0256554741622,378.02769951495463,58.44801337213317,58.70666710477048
擔憂,301,273,27.79625633919987,1022.0,920.0,36.38703637485531,-10.968670579144312,194.43598837658965,175.0304396345034,58.40425256707056,54.836374622900955
一年,1177,908,23.74830201150485,4955.0,3849.0,30.023073582635103,-11.198092978968639,942.6911178140916,732.2740892969605,58.23821953315239,42.16945013315903
於美國,251,234,28.049317452877307,819.0,777.0,36.67307634412994,-10.953887939296132,155.81514137028074,147.82462130000994,58.14683497818089,50.236529130118605
及中,467,440,26.205546348202592,1728.0,1578.0,34.23543516938456,-11.0309074787797,328.7528257482847,300.21525406874605,58.135716841618226,65.0858839790693
銷商,186,107,31.632644493895302,563.0,370.0,40.330687412231285,-10.99444287546255,107.11101903720154,70.39267680952854,58.10299792953381,19.037436448079934
仍可,240,225,28.110862035017856,775.0,729.0,36.898346003129475,-10.929342034090423,147.44412034428277,138.69259836255762,58.100593220269346,53.708472300262024
布為,217,217,27.90485025534909,684.0,681.0,36.80885486248162,-10.897433656895238,130.131326858696,129.56057542510524,57.988852918750034,59.01218750304496
正向,208,165,29.455756710289165,649.0,522.0,38.53970465684125,-10.905490818268245,123.47256013347034,99.31074944479433,57.86620187243519,43.4502575262841
機電,213,190,28.66871932119422,669.0,563.0,38.12865381318607,-10.84002426026539,127.27756969074215,107.11101903720154,57.734721647973664,64.14450377570294
本月,494,422,26.712500043123175,1848.0,1620.0,34.283448690045425,-11.098944818476603,351.5828830919155,308.20577413901685,57.68948422642194,42.01454653299168
美國,8758,3803,15.21961081055135,42449.0,16253.0,20.015197454951966,-11.206255982461101,8075.94253483156,3092.141016716939,57.60347894819445,163.4209084845517
合資,255,166,30.363112289982663,837.0,592.0,38.87850937385685,-11.025287550813648,159.23964997182537,112.62828289524568,57.58644055761866,25.29151748996583
於去年,342,305,27.567914716778432,1196.0,1040.0,36.1170413864224,-10.980432919814193,227.5395715248544,197.86049697813428,57.57763187702435,58.01498168197219
在亞洲,174,149,29.254418812828323,519.0,440.0,38.6265970299641,-10.836597125253034,98.73999801120355,83.7102102599799,57.36345972693832,50.922780280411835
過萬,538,443,26.67501213480368,2043.0,1746.0,34.041205261924404,-11.125281670640598,388.6817262753157,332.17733434982927,57.362992291350494,36.97321265416388
相較於,270,249,27.952999251581183,899.0,844.0,36.471232069924184,-10.974468302417435,171.035179599368,160.57140331687052,57.26328174046328,48.698688245978644
