,tf,df,tfidf,all_tf,all_df,all_tf-idf,midf,tf_ev,df_ev,tf_chi,df_chi
傳統旺季,38,33,21.19092120479228,277.0,246.0,39.133708042760155,-10.074717521430156,9.744749024937297,8.654181444529153,81.92711845330658,68.48930600023452
經連,33,32,20.684643630923716,221.0,216.0,38.63149259732685,-9.975436051848712,7.774691460329036,7.598793463489012,81.84455861283362,78.35702908604624
過億,90,76,20.542670224920137,1019.0,885.0,36.68098689659762,-10.520747851685872,35.84801175599677,31.133945440684148,81.80196577535757,64.65492321089111
轉虧為,45,41,20.92014040258721,362.0,293.0,39.509864257608754,-10.032494089277034,12.735014971217696,10.307622614825373,81.74542874589218,91.3908148130177
等主,45,43,20.691208446049615,362.0,348.0,38.32429559454233,-10.156895911045186,12.735014971217696,12.24250058006563,81.74542874589218,77.27373704255047
日公布月,40,38,20.7637995245207,301.0,294.0,38.42907713189932,-10.11188715457657,10.58905940976941,10.342802214193377,81.68840998323473,73.95680334228281
元全,41,40,20.63137136363045,313.0,296.0,38.60732691938254,-10.067373547174398,11.011214602185467,10.413161412929387,81.67375554170735,84.06486588121676
行股,69,58,20.96495470650727,693.0,593.0,37.91620891491587,-10.39064493541558,24.379462362027247,20.861502425226778,81.66678778785769,66.11546829165844
要因,82,76,20.194962581061162,893.0,835.0,36.52348991659804,-10.462591931528799,31.415382235628183,29.37496547228391,81.45065799854129,74.00498382753322
成長主,35,33,20.815143591234268,244.0,230.0,38.821250431943895,-10.007465294420989,8.583822245793142,8.091307854641078,81.29413997171785,76.68018020552591
主流,91,78,20.440795877152773,1038.0,842.0,37.16220139443447,-10.444964734517008,36.516424143988864,29.621222667859943,81.29109319008639,79.01449992110958
面來看,33,32,20.684643630923716,222.0,215.0,38.68846265743071,-9.97079567229221,7.80987105969704,7.563613864121007,81.24879286466783,78.94863197794595
續第,77,65,20.795452342577022,816.0,717.0,37.274778203096254,-10.466582117668256,28.706553084291823,25.22377274685936,81.24475997351736,62.72448893238951
得關,34,31,20.965678022316748,233.0,221.0,38.80312385616383,-10.03006904399688,8.196846652745092,7.774691460329036,81.22669007586927,69.38088276754381
會公布,63,60,20.426211500992505,608.0,569.0,37.564414650626496,-10.315429418868504,21.38919641574685,20.017192040394665,80.95016480621892,79.86259656742351
光二,38,32,21.33362742313704,279.0,247.0,39.1493092462496,-10.109545980792525,9.815108223673308,8.689361043897158,80.93523844467077,62.53461972597149
是各,46,45,20.56629939997874,377.0,369.0,38.143887694508734,-10.170027701234481,13.262708961737767,12.981272166793728,80.80779180299977,78.97522822758549
季下,32,27,21.301813378552527,212.0,177.0,39.64623672368032,-9.946206413533774,7.458075066016994,6.226789088136829,80.75891890786774,69.30157509443954
度下,53,49,20.74636251535152,469.0,431.0,38.2348048980334,-10.240181338957395,16.499232103594196,15.162407327610017,80.7495796569259,75.51457055091916
美國升息,47,46,20.551298355467974,390.0,320.0,39.322933384527175,-10.00557314626895,13.720043753521828,11.257471797761498,80.72536120616967,107.22152252012334
維持利率,33,26,21.618295604707185,223.0,178.0,39.925643285577685,-9.989580559234877,7.845050659065044,6.261968687504833,80.65868581917051,62.21523925381957
展望今,43,42,20.607540269983172,340.0,308.0,38.809462642612566,-10.058323711654479,11.961063785121592,10.835316605345444,80.54597639966491,89.63628165788084
與電,60,55,20.67570490923857,567.0,515.0,37.942431560453976,-10.302727262395539,19.946832841658658,18.11749367452241,80.42661269329777,75.08319292319298
改寫,39,34,21.17039209436165,292.0,250.0,39.33757430694383,-10.06099394021036,10.272443015457368,8.794899842001172,80.3384870627486,72.23471391235292
公布去年,39,36,20.903830307824066,292.0,273.0,38.74994734713844,-10.091846403693124,10.272443015457368,9.604030627465278,80.3384870627486,72.54737371653702
家企業,49,34,22.206579782665976,417.0,346.0,39.15138841468322,-10.385971797405837,14.669892936457954,12.172141381329622,80.33843574040574,39.14310530499417
季稅,62,49,21.40103447989441,596.0,449.0,39.213796365940205,-10.2810961365959,20.967041223330792,15.795640116234104,80.30239879980375,69.79960971366445
第季將,32,30,20.83130114104188,213.0,197.0,38.994585773054894,-9.947899894040107,7.493254665384998,6.930381075496923,80.14949360656978,76.79336987737432
總統大選,155,116,20.017657295647595,2179.0,1657.0,34.75012032020588,-10.725067373284471,76.6563470228822,58.29259615278376,80.06809873117128,57.128086216257444
高市,73,59,21.100236200087934,760.0,537.0,39.137431040621955,-10.274354197567419,26.736495519683558,18.891444860618517,80.05207134287849,85.15474635411951
占有,47,41,21.109401589354047,392.0,343.0,38.867935959570495,-10.190051927425905,13.790402952257837,12.066602583225608,79.97426470361667,69.37673469421787
較去年同期,197,142,19.54118136258875,2993.0,1795.0,35.299604777346296,-10.602826790285393,105.29254090843801,63.147380865568415,79.87515526236605,98.46387069633785
計第季,40,37,20.88884372034148,305.0,277.0,38.90499351504283,-10.078993140507388,10.72977780724143,9.744749024937297,79.84749755351376,76.23066574753948
價下,76,63,20.911181230729394,807.0,678.0,37.651396736129115,-10.441906108513136,28.38993668997978,23.851768371507177,79.84231008109896,64.25452468626682
干擾,87,78,20.274062876138913,981.0,747.0,37.842407336282356,-10.3252499054075,34.511186980012596,26.2791607278995,79.83137450018225,101.79340362915275
體營,59,56,20.5160025686717,555.0,478.0,38.37753438382806,-10.21015258872058,19.524677649242598,16.815848497906238,79.81187206727874,91.30658670778409
年整,57,49,21.05006538966566,527.0,468.0,38.25973376841922,-10.322541544771294,18.539648866938467,16.464052504226192,79.78568633606783,64.29692077184636
召開股東,43,37,21.211030505536613,342.0,315.0,38.68919688498765,-10.207548273145683,12.031422983857603,11.081573800921475,79.71233026147375,60.61998310936847
年整體,50,43,21.144753165717162,432.0,384.0,38.61155696270946,-10.255335983858439,15.197586926978024,13.5089661573138,79.69738627091994,64.38102420144067
對產,37,31,21.357339924227396,270.0,243.0,39.06345661366672,-10.124967785819676,9.498491829361264,8.548642646425138,79.62663602254943,58.96414996697853
法人估,37,36,20.667861373551933,270.0,235.0,39.284344919974046,-9.941960122652322,9.498491829361264,8.267205851481101,79.62663602254943,93.03117463155165
中股,37,33,21.069063690317254,270.0,235.0,39.284344919974046,-10.028971499641953,9.498491829361264,8.267205851481101,79.62663602254943,73.99248517362372
承接,47,37,21.60728938847413,393.0,338.0,38.98454820824544,-10.278021529803068,13.82558255162584,11.890704586385583,79.60185177944432,53.02265408981992
科技部,62,23,25.278819942153508,599.0,322.0,41.69915077679708,-10.704950876579533,21.072580021434806,11.327830996497509,79.48973046480359,12.026974033109136
即將,229,197,17.903052712588803,3643.0,3336.0,30.367880942414946,-10.895217581704923,128.15928049764108,117.35914349166363,79.34541041638106,54.044924295412585
在產,52,51,20.468777792569558,460.0,431.0,38.131198493119605,-10.200176004343696,16.182615709282157,15.162407327610017,79.27550406409969,84.70508810388118
外台,68,66,20.23205830947572,688.0,661.0,37.061936538705346,-10.369992644789534,24.203564365187223,23.253715182251096,79.24980574651246,78.57862072357344
季稅後,59,47,21.405607891021987,557.0,427.0,39.2225771856324,-10.27252995848284,19.59503684797861,15.021688930138,79.24206180670403,68.0757259477789
能見度,74,67,20.480061057789143,779.0,680.0,37.45601876969325,-10.38329372574346,27.404907907675646,23.922127570243184,79.22313092262202,77.57266102797303
開股東,44,38,21.185862297827164,356.0,325.0,38.70144144469616,-10.212132569567625,12.523937375009666,11.433369794601523,79.10791061198105,61.73034312278087
成長幅度,50,44,21.03182812331373,434.0,385.0,38.61839269405986,-10.234947247333796,15.267946125714033,13.544145756681804,79.00968187820922,68.48413139918
續看,34,30,21.11409658195189,237.0,217.0,39.02365101268386,-10.044593518842579,8.33756505021711,7.633973062857017,78.98715795143205,65.52802280465356
面以,32,31,20.68487045201481,215.0,206.0,38.76728376564002,-9.959782511268708,7.563613864121007,7.2469974698089645,78.94863197794595,77.85363960036467
估的,52,43,21.31358631199784,461.0,407.0,38.55151731207014,-10.313506616713306,16.21779530865016,14.318096942777908,78.94822620499741,57.45537037998853
三家,49,33,22.352615113760336,421.0,333.0,39.474238630932994,-10.377528475478238,14.810611333929971,11.71480658954556,78.92410860054811,38.674087792859424
減年,49,41,21.290774561038596,421.0,347.0,39.184206883449285,-10.201646260206825,14.810611333929971,12.207320980697626,78.92410860054811,67.9115726062606
期市,33,32,20.684643630923716,226.0,218.0,38.70739852825145,-9.984652706953636,7.950589457169059,7.669152662225021,78.92156574346781,77.19107419650193
交易金額,33,28,21.285068547553028,226.0,176.0,40.08146407897797,-9.904173031827222,7.950589457169059,6.191609488768824,78.92156574346781,76.81458230740746
高一,43,40,20.839840005271377,344.0,319.0,38.63588505964004,-10.142205195635182,12.101782182593611,11.222292198393495,78.88919581324689,73.79566060783883
高大,36,34,20.80703557967948,260.0,249.0,38.68000474577725,-10.05698591881282,9.146695835681218,8.759720242633167,78.83720607920654,72.72740505222329
主席葉倫,42,35,21.36947430841945,332.0,307.0,38.69627529686899,-10.237393233062058,11.679626990177555,10.800137005977438,78.71184758108392,54.224624058503906
品組,54,50,20.723593863217047,489.0,430.0,38.47480423782086,-10.217655750223736,17.20282409095429,15.127227728242014,78.70987622277904,80.39214241796974
仍以,56,53,20.5818385930454,517.0,486.0,37.88533057498666,-10.281810257312646,18.18785287325842,17.097285292850277,78.61062437097914,75.39237377538642
布去年,40,37,20.88884372034148,308.0,288.0,38.699567798090136,-10.117936114455995,10.835316605345444,10.13172461798535,78.50059102941383,71.25185979909925
口數,40,32,21.569584663408307,308.0,256.0,39.49225938079913,-10.14533508864411,10.835316605345444,9.005977438209198,78.50059102941383,58.70823874474186
前市場,47,46,20.551298355467974,396.0,374.0,38.320470709775186,-10.16150794788971,13.931121349729855,13.157170163633753,78.4969642955194,81.98202639667059
月合併營收為,43,38,21.08405764444369,345.0,291.0,39.28098143465965,-10.10163065440938,12.136961781961615,10.237263416089363,78.48151334412024,75.29058414343746
達新台幣億元,39,38,20.6516844883952,296.0,282.0,38.61190696148847,-10.070214458176002,10.413161412929387,9.92064702177732,78.47831297309507,79.47566947446632
在以,51,48,20.687492170720283,449.0,416.0,38.253530896673546,-10.225377796317646,15.795640116234104,14.63471333708995,78.46133146272155,76.06861360767363
高峰,153,126,19.475972505303574,2157.0,1630.0,34.85206870719197,-10.625946933813603,75.8823958367861,57.34274696984764,78.37291912429458,82.20426545182808
美國聯邦準備,36,36,20.545048907351962,261.0,258.0,38.46955275182403,-10.035334193429781,9.181875435049223,9.076336636945209,78.32951016040012,79.86522292886995
的企,114,91,20.392380746804125,1448.0,1187.0,35.87656988277461,-10.634218435057091,50.940059884870784,41.75818444982156,78.0634348744596,58.066614500242146
轉虧為盈,44,40,20.940465450528727,359.0,290.0,39.53299615522457,-10.046895015830858,12.629476173113682,10.202083816721359,77.92166133289588,87.03278906711122
計第,44,41,20.82233130933951,359.0,331.0,38.622763138546794,-10.154439855637028,12.629476173113682,11.644447390809551,77.92166133289588,74.00509788649035
營運將,33,32,20.684643630923716,228.0,217.0,38.7900753223687,-9.980054997705007,8.020948655905068,7.633973062857017,77.79042515021877,77.77120299130108
架構,98,61,22.08865630588953,1175.0,915.0,37.071178733909505,-10.773943748066484,41.33602925740551,32.189333421724285,77.67571385058416,25.786632416699167
充電,99,30,26.09953410932858,1192.0,460.0,42.69609882310379,-10.795922654785258,41.934082446661584,16.182615709282157,77.65804701573177,11.797852217912258
下殺,44,38,21.185862297827164,360.0,276.0,39.889696791361686,-10.048708252955038,12.664655772481687,9.709569425569294,77.53102930682003,82.42883149679498
年經濟成長率,46,30,22.524145005821747,386.0,255.0,40.84411312101218,-10.205959710460544,13.579325356049807,8.970797838841195,77.40444512588344,49.29632252107591
業結,46,38,21.382708366395327,386.0,337.0,38.90469082214899,-10.24839031759025,13.579325356049807,11.855524987017578,77.40444512588344,57.655276713006586
月升,63,56,20.78105113421051,622.0,460.0,39.260462411071146,-10.171768345712264,21.881710806898912,16.182615709282157,77.26606576092954,97.97081758824214
青睞,87,76,20.416042498156497,995.0,882.0,36.59752589767752,-10.517352262684733,35.00370137116466,31.028406642580133,77.23797670512089,65.18040814669935
下周,114,87,20.65023082811284,1454.0,959.0,37.66100231861837,-10.465876503193128,51.151137481078806,33.73723579391649,77.22173375681791,84.08875191204626
元至,86,74,20.518318855735934,979.0,878.0,36.55830040660146,-10.539475047395221,34.44082778127658,30.887688245108112,77.18595664315495,60.17515490643297
歐洲央行,56,48,21.07980522818505,522.0,331.0,40.723238047646,-9.996810911433446,18.363750870098446,11.644447390809551,77.13496325385633,113.50699274598419
