,tf,df,tfidf,all_tf,all_df,all_tf-idf,midf,tf_ev,df_ev,tf_chi,df_chi
解禁,141,91,27.961434754142324,290.0,187.0,41.23369648932064,-9.931489077556755,32.07055807838068,20.6799805539903,369.9849341054735,239.11556019007176
自日,195,176,25.3476604297544,488.0,455.0,38.057512958216044,-10.161053391131817,53.967008076723346,50.317599743666236,368.5641565037947,313.927250398736
面板的,140,95,27.672386027588892,288.0,199.0,40.77650292547454,-9.950667900342971,31.849381815771157,22.007038129647434,367.24594157865124,242.10311497706755
精靈,235,82,31.035212445025273,653.0,284.0,43.12536851134762,-10.453494958115972,72.21404974200891,31.407029290552114,366.95443194320393,81.49922940903701
京的,164,155,25.423113882730718,372.0,342.0,38.59616193282702,-10.002625587362378,41.13878484537107,37.82114090622825,366.9257185405294,363.04787982365866
外電報導,149,112,26.9741763064418,319.0,263.0,39.51567365089159,-10.06489512810169,35.277613886218745,29.084678533152132,366.6002225979393,236.37705075936526
亞東,112,90,26.94230883494385,200.0,170.0,39.536956901218254,-9.847228733939016,22.117626260952193,18.799982321809363,365.2670957384224,269.6514512938521
我國,807,376,25.24680195396218,3771.0,2032.0,35.060178107536046,-10.898426632527498,417.0278431502536,224.71508281127427,364.6717733982332,101.84953267254085
東海,415,213,27.05850543735928,1520.0,814.0,39.22782888775917,-10.551908167512133,168.09395958323665,90.01873888207543,362.66974105096836,168.01380217032482
代廠,111,63,28.936499935933853,198.0,115.0,41.93173880568364,-9.813037369190736,21.896449998342668,12.717635100047511,362.5904027136263,198.80396001631848
競爭,1250,779,20.760046050069448,6639.0,4485.0,29.448102508862824,-10.961722695841168,734.194603732308,495.98776890185286,362.3769576436116,161.48769782869505
指數,2471,841,21.825161566673856,15271.0,5410.0,29.95705745508243,-11.072652679086598,1688.7913531550046,598.2817903587568,362.30074606671707,98.4688657432213
企業,3092,1288,18.528536447030586,19892.0,8415.0,25.887406304574267,-11.088165167179627,2199.8191079143053,930.5991249295636,361.8419084274242,137.2614502627884
河內,190,175,25.278295503006948,474.0,318.0,40.468921351766866,-9.808505376075681,52.4187742384567,35.167025754913986,361.10332523117074,556.0112140986122
在台灣,845,630,21.403291373821574,4019.0,3195.0,31.093661588712923,-10.834862514645076,444.4536997138343,353.32907951871124,360.9764949110207,216.64449001546143
群創,393,155,29.065547263511995,1410.0,572.0,41.785169792193635,-10.51695384167957,155.92926513971295,63.25641110632326,360.43608155812785,133.05981094856315
工廠,663,372,24.68197799856825,2915.0,1698.0,35.69482289837744,-10.729552479817166,322.3644027533782,187.7786469554841,359.94237924691816,180.73144879778363
會計年度,126,79,28.258063716547408,246.0,137.0,42.240428805451614,-9.761773040580122,27.204680300971198,15.15057398875225,358.7807350224534,269.08216183706105
鴻準,117,56,29.881990255528606,218.0,127.0,41.93971862411448,-10.03007536294246,24.10821262443789,14.044692675704642,357.92301554034566,125.33188538337012
在台,1724,1166,18.17186736594768,9947.0,7269.0,25.735121654112216,-11.041279609793216,1100.0201420884573,803.8651264543073,353.94884891844066,163.1388927348985
報日,192,158,25.960126475893265,488.0,443.0,38.24969318390578,-10.242214704237188,53.967008076723346,48.99054216800911,353.05101280034097,242.5582851496642
天堂,224,94,29.92921231535409,620.0,326.0,41.80171994740849,-10.454842566315723,68.5646414089518,36.05173080535207,352.3704084766554,93.14398581265532
海洋,615,261,27.06457509017215,2656.0,1226.0,38.218519421387036,-10.758231676392482,293.7220767454451,135.58104897963693,351.4189505755642,116.01852466424509
上保,101,66,28.196806225045872,173.0,137.0,39.954562512441605,-9.941566151020718,19.131746715723647,15.15057398875225,350.32927183329116,170.6644334130806
金產,101,92,26.33183471367321,173.0,151.0,39.355853941312745,-9.706731226984903,19.131746715723647,16.698807827018904,350.32927183329116,339.561338833881
動日,126,116,26.01610073585259,250.0,227.0,39.052023937236854,-9.882599793594057,27.64703282619024,25.103505806180735,349.8858706721289,329.12425541347255
在亞洲,199,168,25.722473694101485,519.0,440.0,38.6265970299641,-10.174050714728066,57.39524014717094,48.65877777409482,349.3653473974665,292.69800792150755
外交,1743,693,22.59895636719681,10113.0,4304.0,31.133721219645263,-11.037510069870736,1118.3777718850477,475.97131713569115,348.85611790877886,98.95858739821698
元起,259,113,29.399847591840352,778.0,466.0,40.343267865521,-10.628037782632324,86.03756615510402,51.53406918801861,347.70862145982863,73.31190239993043
元兌日圓,102,72,27.75684374128521,177.0,115.0,41.18411259365283,-9.679505976566213,19.57409924094269,12.717635100047511,347.0928103670309,276.340590092728
百合,102,54,29.37504757769576,177.0,101.0,41.98584854343935,-9.837376437496005,19.57409924094269,11.169401261780855,347.0928103670309,164.2397963220682
大日,112,103,26.170772867820396,207.0,193.0,38.94933808648805,-9.839201167894268,22.891743180085516,21.343509341818866,346.8622450906849,312.40328663034205
本市場,313,230,25.454508471415874,1032.0,711.0,38.47767399897743,-10.339833088099065,114.12695150651332,78.62816135768503,346.54819825653124,291.415100369958
大寬,108,86,27.02928838977147,195.0,149.0,40.20513565772392,-9.76083897691097,21.564685604428387,16.477631564409382,346.44899126779285,293.3285462780799
阿嬤,220,34,36.34700180191789,610.0,185.0,45.91026619629037,-10.905235267681181,67.45876009590418,20.458804291380776,344.93414700178727,8.96259520388385
的面板,136,102,27.117014895003066,286.0,214.0,40.25015667437472,-9.952243168956599,31.62820555316163,23.665860099218843,344.4226849273193,259.2864763109834
議日,144,124,26.213201863840126,314.0,268.0,39.296285431492784,-9.981945382124838,34.72467322969494,29.637619189675938,343.87932067120136,300.4377259592549
巡護,105,37,31.663998844678613,187.0,75.0,44.21404227680679,-9.917810168111105,20.6799805539903,8.294109847857072,343.80427296889167,99.35100264434023
蒙特,173,167,25.186937158555132,421.0,354.0,39.04355048250844,-9.962543067936037,46.55760327930436,39.14819848188538,343.39567680410596,417.543687457062
計年度,129,82,28.15359011180361,263.0,153.0,41.94838035279572,-9.834958641347201,29.084678533152132,16.919984089628425,343.24159548280244,250.319884963156
的食品,139,96,27.576858113274785,297.0,234.0,39.880328059982716,-10.102212891108884,32.844674997514005,25.877622725314065,343.0983265091333,190.01543715386677
旗下,950,700,20.899443023140837,4757.0,3671.0,30.34257942233491,-10.86837901567245,526.0677406167479,405.96903001977745,341.6262710484617,212.95765172850443
野村,137,77,28.815119666279674,291.0,145.0,42.95250308349789,-9.844168287785909,32.18114620968544,16.03527903919034,341.4108384557362,231.78250860154972
過日,137,134,25.535246715691038,291.0,282.0,38.51358643359989,-9.95530723820622,32.18114620968544,31.18585302794259,341.4108384557362,338.9597458860724
二戰,125,88,27.590672776177954,251.0,192.0,40.16864649691985,-9.991398524768593,27.757620957495,21.232921210514103,340.66609297411435,209.94957622100466
普日,115,92,26.940579955785214,219.0,193.0,39.29593638803125,-9.952141579074864,24.21880075574265,21.343509341818866,340.2821724883067,233.90434966324972
外長,246,93,30.436107421229547,728.0,418.0,40.81836985779017,-10.714121906590519,80.50815958986597,46.22583888539008,340.1835215443269,47.32898743925141
國內,1965,1258,17.80132516751785,11761.0,7756.0,25.484931079808078,-11.030183546321176,1300.6270122752937,857.721546399726,339.3682144476535,186.80053111544163
亞洲股市,131,105,26.774917007238866,272.0,232.0,39.413155390478465,-10.004016988727805,30.07997171489498,25.65644646270454,338.5924762696192,245.37300974540534
利率會,108,83,27.23104205302425,198.0,158.0,39.93418963541213,-9.854994392449388,21.896449998342668,17.47292474615223,338.58553890923207,245.74006090588696
海問題,162,80,29.398301385257145,383.0,219.0,41.85573223458812,-10.218285062361637,42.35525428972345,24.21880075574265,337.97141384534007,128.47631146186058
海警,141,37,33.314971211454804,307.0,122.0,44.458822679036494,-10.40434309930805,33.950556310561616,13.491752019180836,337.53742617328777,40.96115332849426
公司,6323,2594,13.167896903977198,45419.0,18950.0,18.331427857610095,-11.199842812853202,5022.802335730938,2095.64508822522,336.5678864455484,118.5112973019587
日商,152,95,28.055398709726852,347.0,226.0,41.04558885136528,-10.077898074890763,38.37408156275205,24.992917674875976,336.4471230300424,196.09521542990532
本月,466,402,22.96704137905537,1848.0,1620.0,34.283448690045425,-10.604969306826428,204.36686665119825,179.15277271371275,334.9461563294488,277.1985381914495
洲股,195,142,26.694203303538664,515.0,411.0,39.07930496190136,-10.274006124113992,56.95288762195189,45.451721966256756,334.60999137420595,205.087279161861
來回機票,109,76,27.77666105539865,203.0,153.0,40.29558107703613,-9.910944548325123,22.449390654866473,16.919984089628425,333.68424529554204,206.291463483664
仙台,102,47,30.155998805493766,182.0,124.0,40.902401327651354,-10.181373931113997,20.127039897466492,13.712928281790358,333.04358862998095,80.80178943578404
設計,1688,693,22.513340436041933,9829.0,4833.0,29.865351229626278,-11.1534326398742,1086.9707425944955,534.4724385959097,332.3329268230126,47.02017524186691
日雙,135,105,26.911988380924797,289.0,203.0,40.665046107935154,-9.870485596103283,31.959969947075916,22.449390654866473,332.20456123360316,303.55403440652447
灣的,1092,738,20.84733025661356,5728.0,4164.0,29.721489172603484,-10.941527572353406,633.4488161136708,460.48897875302464,331.9434544587133,167.2404128369888
購價,157,81,29.17166915372549,369.0,244.0,40.88437142133257,-10.313959037839782,40.80702045145679,26.983504038361673,330.8452405249354,108.13205845414159
斯科,192,172,25.428868599311595,506.0,374.0,39.6659299088897,-9.988001287820097,55.95759444020904,41.3599611079806,330.74216816575324,412.64109792441786
廠商,1100,619,22.273609140978646,5788.0,3316.0,31.954124987260226,-10.889649210789608,640.0841039919565,366.7102434065873,330.4606849032758,173.57061174697486
領海,126,71,28.881191719766306,260.0,162.0,41.500156791025645,-10.036156425410088,28.75291413923785,17.915277271371274,328.9056428372558,157.295237159324
芝加哥,239,209,25.05682685070339,710.0,457.0,40.008896863257526,-9.993589106148413,78.51757322638028,50.53877600627576,328.0107655504717,496.84542234404654
捕魚,208,106,28.821861212214213,575.0,308.0,41.79549308787091,-10.277900656080526,63.588175500237554,34.061144441866375,327.9662435867857,151.93849249095985
副總裁,247,201,25.438266894395298,747.0,628.0,37.856735831953074,-10.350475225628141,82.60933408465644,69.44934645938989,327.13362647853,249.1826824760831
車廠,203,82,30.33192893564858,555.0,313.0,41.4764406824894,-10.550723910494918,61.37641287414233,34.614085098390184,326.7906919148976,64.8702666755458
開發,1490,856,20.425508117320835,8473.0,4823.0,29.451196167514208,-10.940121011146248,937.0132365452396,533.3665572828621,326.3500969139268,195.16097688949975
國家,3591,1954,15.00660979389398,24054.0,13788.0,20.86360379659989,-11.165160062253047,2660.08691040472,1524.7891544300442,325.7785213671761,120.81798287956566
南海,1163,320,27.745651329434377,6232.0,1687.0,38.77916531280132,-10.873626053971215,689.1852342912703,186.56217751113172,325.74759445403015,95.44084823682067
克蘭,218,188,25.377078234605943,620.0,385.0,40.56581618089778,-9.928041338676854,68.5646414089518,42.57643055233297,325.69158006738496,496.7070812783678
殖利率,384,170,28.326937320174203,1426.0,804.0,39.02921369354113,-10.765040799347723,157.69867524058915,88.9128575690278,324.7477476252324,73.95021200973268
本將,115,108,26.019422313821412,226.0,213.0,38.85637354103595,-9.890400905804224,24.992917674875976,23.555271967914084,324.14282214138717,302.7310447583182
澳洲,535,376,23.89785666929472,2263.0,1190.0,37.789712838547466,-10.363359409934699,250.26094114267406,131.59987625266555,323.9671810901328,453.88660072165175
工具機,166,51,32.26771594210606,408.0,167.0,44.137249624990226,-10.397408146911449,45.11995757234247,18.46821792789508,323.84748221193155,57.3047626424424
羅馬,213,191,25.18414282994308,601.0,404.0,40.03947632858074,-9.960381417133538,66.46346691416134,44.67760504712342,323.0790767588118,479.2164495425232
參展,302,143,28.50854684961984,1013.0,534.0,40.6551168435926,-10.528791175919306,112.02577701172284,59.05406211674235,322.1598310915802,119.32998737951145
歐洲,1308,809,20.566886286396976,7238.0,3810.0,31.320336318096302,-10.760825518281274,800.4368943838599,421.34078027113924,321.8496148668977,356.6701294474318
證指數,150,108,27.222820844013626,349.0,242.0,40.61112383642706,-10.018046466251485,38.59525782536157,26.76232777575215,321.56843297059623,246.59885506647976
機發光二極體,108,97,26.345366152247795,205.0,189.0,39.02204799731365,-9.878276003775278,22.670566917476,20.90115681659982,321.1702723045788,277.0676276277904
有機發光二極,108,97,26.345366152247795,205.0,189.0,39.02204799731365,-9.878276003775278,22.670566917476,20.90115681659982,321.1702723045788,277.0676276277904
太陽能,602,172,30.07276282121393,2663.0,845.0,41.537442943836815,-10.80308211776274,294.4961936645784,93.446970952523,321.0859527049495,66.03294156713555
鄭州,116,52,30.26386282141752,231.0,113.0,43.07268190105343,-9.987384067349932,25.54585833139978,12.496458837437988,320.2848633567471,124.87775814593648
專屬經濟,142,80,28.76195943290109,321.0,194.0,41.61270178630032,-10.097071491608466,35.49879014882827,21.454097473123625,319.51814842731216,159.76541110528768
電報,152,115,26.90450479058629,358.0,292.0,39.46968670523544,-10.143061641124051,39.59055100710442,32.2917343409902,319.1641414795898,211.83926314041315
索尼,154,91,28.375974054570126,367.0,199.0,42.25996963933851,-9.993685285426661,40.585844188847275,22.007038129647434,316.9275148868539,216.29574864194507
寬鬆政策,123,107,26.3780821840589,257.0,231.0,39.10299272602784,-9.980828843278907,28.421149745323564,25.54585833139978,314.7359975107394,259.72026889436063
日美,180,93,28.974618576717788,471.0,346.0,39.82926121715197,-10.525079249123488,52.08700984454241,38.263493431447294,314.123100929445,78.30140122195029
廉價,174,96,28.620463416316728,448.0,298.0,40.611630359655145,-10.343985262256588,49.5434828245329,32.955263128818764,312.6430316234711,120.6071039888233
屬經濟,143,81,28.721775231678627,329.0,202.0,41.48935339045242,-10.125058509947785,36.383495199266356,22.33880252356171,312.4240547443081,154.042996966385
高峰會,220,108,28.95743440109534,643.0,414.0,40.22248467127498,-10.554974713920114,71.10816842896129,45.78348636017103,311.7613348560044,84.54783323059637
限定,221,150,26.876152143395235,649.0,465.0,39.40409030460986,-10.342642078710119,71.77169721678986,51.42348105671385,310.27671373428166,188.9667888538899
具機,168,53,32.0953770985797,426.0,182.0,43.80225398455744,-10.444954740743693,47.11054393582817,20.127039897466492,310.2120962007616,53.69053330285222
證指,153,111,27.147281283426327,368.0,261.0,40.40304263920096,-10.066230173229378,40.696432320152034,28.863502270542607,309.90655923853416,233.734776744206
旅行,640,316,25.78308652218773,2925.0,1391.0,37.49951363090539,-10.69327594555555,323.4702840664258,153.8280906449225,309.7380687012801,170.96830672219986
法蘭,206,194,24.953231768266765,584.0,496.0,38.372174715586475,-10.149957734880617,64.5834686819804,54.85171312716143,309.65564002913777,352.9925436377665
本有,119,111,26.01593666732093,247.0,235.0,38.75427461643676,-9.961295280050845,27.315268432275957,25.988210856618824,307.74326906166897,278.087796548645
海股,103,75,27.574965431148478,195.0,150.0,40.16317563800673,-9.904387147778964,21.564685604428387,16.588219695714145,307.5264138951206,205.68428323852558
長高,224,185,25.58813655336727,668.0,582.0,37.87198137969892,-10.357354589872132,73.87287171158032,64.36229241937087,305.0937932414848,226.1177460162883
南海問題,150,75,29.414557612294264,361.0,207.0,41.887572231913374,-10.226470646948078,39.92231540101871,22.891743180085516,303.5168808461347,118.61352835603589
舊金山,233,201,25.210239340678342,712.0,500.0,39.34321590841797,-10.122543157582134,78.7387494889898,55.29406565238048,302.2213784656075,383.95113568934715
務大,133,111,26.5166421951158,299.0,261.0,39.188630162715015,-10.066230173229378,33.06585126012352,28.863502270542607,302.02863993426337,233.734776744206
屬經,146,84,28.604171724860816,347.0,218.0,41.29243808138735,-10.164918231164794,38.37408156275205,24.10821262443789,301.85317401067283,148.7885581116645
聲寶,147,35,33.881239179380714,351.0,84.0,47.90451823655145,-10.086708704572919,38.816434087971096,9.28940302959992,301.5136296888534,71.16009440735994
台灣的,1044,716,20.970749412544745,5552.0,4055.0,29.880626345103806,-10.945265766807886,613.9853050040329,448.4348724408057,301.1678559819279,159.6465883576396
經營,1386,791,20.897864095411133,7897.0,4674.0,29.55777682819993,-10.987712514550168,873.3144729136973,516.8889257184527,300.97571703673697,145.36368899632936
對話,531,243,27.04886391370851,2300.0,1362.0,36.67996206028782,-10.934888010587928,254.35270200095022,150.6210348370844,300.8960663208883,56.65791111979565
集團副,108,90,26.77096521437072,214.0,191.0,39.220199222128244,-9.963703724935383,23.665860099218843,21.122333079209344,300.527727409294,224.60269813286004
邁阿密,163,158,25.28080590080877,414.0,287.0,40.4247268733225,-9.808127149951673,45.78348636017103,31.738793684466398,300.1018961681555,502.2841251857667
第名,318,126,29.583691201037407,1127.0,609.0,40.14752348927728,-10.786776327977439,124.63282398046559,67.34817196459943,300.0081645235776,51.07840096539524
債殖利率,160,83,29.114659100506454,404.0,221.0,42.11364893163053,-10.190562060940174,44.67760504712342,24.439977018352174,297.671613409894,140.31421915970094
協會,1116,700,21.327846192172338,6055.0,3557.0,31.422106447733675,-10.836832404124069,669.6111350503276,393.36198305103477,297.5802048693238,239.033962329285
交涉,138,92,27.795568033750577,320.0,242.0,40.09719011621385,-10.178389116326665,35.388202017523504,26.76232777575215,297.5336548599654,159.02779133788505
清淨,106,54,29.575928340494286,210.0,125.0,41.79486995232352,-10.050569657957046,23.2235075739998,13.82351641309512,295.0436180460036,116.76839562180727
世界,1930,1179,18.319565519027176,11835.0,7297.0,26.133485233553408,-11.034036650447268,1308.8105339918461,806.9615941308407,294.8298035947038,171.52312631525695
回機,111,78,27.717092160063967,227.0,173.0,40.219486020592406,-10.007822735027206,25.103505806180735,19.131746715723647,293.91144694109767,181.1372111618839
志明,206,182,25.35727597619248,600.0,361.0,40.86289190202724,-9.896111238475104,66.35287878285658,39.92231540101871,293.90312556075645,505.633710325642
公噸,363,80,33.2945420871688,1374.0,523.0,42.39084963161004,-11.08879479661006,151.94809241274154,57.837592672389974,293.14555378048004,8.492267327533055
料理,270,137,28.315537890463986,899.0,483.0,40.82540773680637,-10.471275695043467,99.4187300429801,53.414067420199544,292.6809631099718,130.80090063676425
洲股市,169,126,26.81804979147634,446.0,365.0,39.146082833808975,-10.274855413850032,49.322306561923384,40.36466792623775,290.390926642416,181.67894042345597
產業,3186,1340,18.231098084266797,21336.0,8968.0,25.355782374499977,-11.112233039026057,2359.50836951838,991.7543615410963,289.5045527622342,122.28332882468911
新興市場,432,235,26.518290334364305,1762.0,947.0,38.64138566922187,-10.604953546260939,194.85628735898882,104.72696034560863,288.6082928468987,162.0505818634337
場的,885,716,20.53495299386117,4556.0,3842.0,29.775140166914305,-10.891308143586874,503.8395262244909,424.8796004728916,288.35234078883695,199.47083109307943
興市,435,238,26.454501551464077,1780.0,964.0,38.53677598383291,-10.61006058815809,196.8468737224745,106.60695857778957,288.12706284439963,161.9418803846779
市場的,616,482,22.51690423153128,2856.0,2352.0,32.695140820779855,-10.796317162186936,315.8397030063973,260.10328482879777,285.2592724527191,189.30230825873124
洲市場,203,148,26.60402483016717,596.0,451.0,39.1809507977975,-10.325495032957582,65.91052625763753,49.87524721844719,285.13691026371,193.0510151913514
公債殖利率,128,72,28.87727549923003,292.0,178.0,41.60551646241238,-10.11635739849505,32.2917343409902,19.68468737224745,283.66615489673654,139.03659649673202
領土,271,144,28.002402829827037,918.0,571.0,39.6256348597436,-10.588815877299028,101.51990453777056,63.145822975018504,282.93469038083856,103.52858881850895
上周,636,366,24.666319423094958,2987.0,2003.0,34.30474639094366,-10.911007969483471,330.326748207321,221.5080270034362,282.8597362114551,94.25360580777438
成日,116,102,26.387501710672268,250.0,224.0,39.13878522912175,-9.997913205789787,27.64703282619024,24.77174141226645,282.35387346961113,240.76643725743443
新機,444,289,25.15337313512044,1845.0,1124.0,37.391334304450176,-10.569462309560222,204.03510225728397,124.30105958655132,282.22179179767323,218.2261443590105
避難,139,67,29.711224730670175,334.0,201.0,41.615237556646576,-10.309852255887128,36.93643585579016,22.22821439225695,282.0242636969606,90.17875890219801
的技術,285,216,25.518692770732073,989.0,822.0,37.1258510212742,-10.547701954591034,109.3716618604086,90.90344393251351,282.02289910381563,172.15132521891778
奧斯,172,169,25.090022806480228,466.0,352.0,39.64702466733799,-9.944972427894042,51.53406918801861,38.927022219275855,281.6009043153739,434.6332851621728
國的,1131,803,20.260931897624623,6242.0,4681.0,28.846260045191933,-10.974152294572328,690.2911156043178,517.663042637586,281.36581276328957,157.27833074968015
成為,2294,1633,15.842664428339663,14645.0,11074.0,22.251655286707443,-11.125421171631466,1619.5631829582242,1224.6529660689228,280.8566068726044,136.158817836827
本也,135,128,25.742331114818025,320.0,302.0,38.598079496118324,-10.069636720674271,35.388202017523504,33.39761565403781,280.3903485231685,267.97155870793836
臺灣,704,145,31.99922498857339,3421.0,1040.0,40.81080220797744,-11.181482216933862,378.32199719358726,115.0116565569514,280.35948821051437,7.819213889967068
誠品,186,28,36.6013854413325,527.0,117.0,48.3342129099895,-10.64120939184157,58.279945197609024,12.938811362657033,279.89752467020134,17.531703400848297
商務艙,107,37,31.76966843346484,221.0,98.0,43.68803050594345,-10.185289533245367,24.439977018352174,10.837636867866575,278.8937726746596,63.15668747742
板的,169,119,27.168425079020878,456.0,350.0,39.567223338751475,-10.29004962859095,50.428187874970995,38.70584595666634,278.79793470808437,166.5678921151237
年月,3540,2208,13.8623600830372,24216.0,15862.0,19.32154976260205,-11.183079150465298,2678.0021876760916,1754.1489387561182,277.46065028273824,117.42491258368312
芮氏規模,155,98,27.958531355006194,400.0,295.0,40.03457405785378,-10.313247844888267,44.235252521904386,32.62349873490448,277.3541142963074,131.0125242052016
核試,154,62,30.69250442525055,396.0,195.0,42.8671602708562,-10.357105140737675,43.792899996685335,21.564685604428387,277.34187258801984,75.81908126371962
點日,116,105,26.22071930285399,253.0,232.0,38.98110972164241,-10.004016988727805,27.97879722010452,25.65644646270454,276.91441050411726,245.37300974540534
元兌,318,201,26.425657670607624,1171.0,741.0,38.7567389395784,-10.51593568445603,129.4987017578751,81.94580529682787,274.38683906964883,172.96677023405238
亞太地區,172,120,27.194967776539606,473.0,346.0,39.852849149477336,-10.270186999494697,52.308186107151926,38.263493431447294,273.87931754340485,174.6013211783825
美食,486,225,27.272664671013874,2110.0,1021.0,38.812102571423786,-10.723677383179265,233.34095705304563,112.91048206216094,273.5764556256573,111.27452298556494
餐飲,448,205,27.625070105388122,1893.0,977.0,38.70186383269147,-10.772716640123393,209.34333255991248,108.04460428475144,272.0746069011195,87.00433326152807
人氣,313,234,25.338191741836727,1151.0,911.0,37.0116282741869,-10.570461749121275,127.28693913177987,100.74578761863722,270.95742275125724,176.25238272585088
重整,177,97,28.63589727372688,498.0,290.0,41.41265061165935,-10.306409911696155,55.07288938977095,32.07055807838068,269.9371771933984,131.45491319326
排名,502,238,26.990124189926,2215.0,1258.0,37.213225687930176,-10.87624773080793,244.9527108400455,139.11986918138928,269.7390391716352,70.2795389920732
場公聽會,105,52,29.73981023177425,219.0,117.0,42.493770637460756,-10.022170183435348,24.21880075574265,12.938811362657033,269.44365318307865,117.92245941274527
在全球,372,306,24.13071381311918,1472.0,1297.0,35.21272784728791,-10.655464049583083,162.78572928060814,143.43280630227497,268.8848172753259,184.25416854117896
開幕,552,333,24.88871690594869,2519.0,1648.0,35.37826445906835,-10.810415187707992,278.57150275669284,182.24924039024606,268.3804422379561,124.6962208141752
是礁,112,78,27.76063084778441,244.0,178.0,40.486447091199366,-10.036314690821513,26.983504038361673,19.68468737224745,267.860118364157,172.75741405306616
行日,164,148,25.70500605322701,445.0,406.0,38.37807611000947,-10.220380853056636,49.211718430618625,44.89878130973295,267.7482113173577,236.75166642249107
外相,105,89,26.70141348970209,220.0,177.0,39.877264347962985,-9.898753330060709,24.32938888704741,19.57409924094269,267.4850374397136,246.2415070484922
是島,143,84,28.50492061991913,360.0,231.0,41.115307313882646,-10.222840878897498,39.81172726971395,25.54585833139978,267.4543497428215,133.75501554445347
作對,167,97,28.366255664053178,460.0,363.0,39.355667561941424,-10.530931822980486,50.870540400190045,40.143491663628225,265.1053297419564,80.5276872099506
知名,645,524,22.032408296503498,3106.0,2610.0,32.0604046321254,-10.816853783214716,343.4867358325875,288.6350227054261,264.66887650997023,191.92637129629207
國集團,136,117,26.30579201355789,335.0,286.0,39.230248680713956,-10.105057843241115,37.047023987094924,31.62820555316163,264.3044004080176,230.4380902932592
液晶電視,161,72,30.00913893979968,436.0,190.0,43.64186318944192,-10.18159792036345,48.21642524887578,21.01174494790458,263.813309841733,123.73090191715858
歐美,421,309,24.49356350867755,1759.0,1346.0,35.654739858792944,-10.682791200525946,194.5245229650745,148.85162473620824,263.67442477885436,172.30246660111533
精靈寶可夢,155,70,29.99197612094883,412.0,222.0,42.19989659857075,-10.365422107041939,45.562310097561515,24.550565149656933,262.86217589795274,84.13863858626668
發光二極體,111,100,26.298494525290078,244.0,222.0,39.05126270749326,-10.008747163103207,26.983504038361673,24.550565149656933,261.5958099302721,231.87316399988092
普與,121,105,26.41303811820575,281.0,231.0,39.63605415219473,-9.99969732758329,31.07526489663783,25.54585833139978,260.22169112015405,247.12266647679618
將在,1068,895,19.251451827984734,5930.0,5134.0,27.799491236944693,-10.95805661037525,655.7876186372325,567.7594661186428,259.10682440431856,188.6122088761057
台公,104,71,27.93160753685324,222.0,165.0,40.383203687530454,-10.054505564078283,24.550565149656933,18.247041665285558,257.1106880660592,152.51100228254822
天新,131,109,26.555257878890586,321.0,274.0,39.27472666640463,-10.133020191377945,35.49879014882827,30.3011479775045,256.9237161266631,204.3985037879321
興航,701,110,34.06754746629142,3494.0,615.0,45.71671405592309,-10.93238186923312,386.3949307788348,68.01170075242798,256.15333353404253,25.92226417217949
安理會,166,66,30.691867574568768,465.0,208.0,43.39247953257847,-10.359123304893911,51.42348105671385,23.002331311390282,255.28763170822424,80.37444064376037
船隻請注意,127,45,31.585361901470637,307.0,128.0,44.135871971089294,-10.256607741368317,33.950556310561616,14.155280807009403,255.02377315156104,67.21143261413297
樂天,165,57,31.556678397270726,461.0,159.0,45.256262213583526,-10.2370929016047,50.981128531494804,17.583512877456993,255.00226113904603,88.35887731361537
消息,866,638,21.37321183818724,4583.0,3519.0,30.621924906782628,-10.918833821195815,506.82540576971945,389.1596340614538,254.5381262893949,159.116008703645
或有,172,99,28.377572924084,492.0,396.0,39.10046823778524,-10.59753432833891,54.409360601942396,43.792899996685335,254.13933045833988,69.59630193494093
於東,121,113,25.98746789016864,285.0,267.0,38.75696167831517,-10.071100806906928,31.517617421856873,29.527031058371175,254.05146222469224,235.97823059676415
太陽,788,240,28.611837580036674,4072.0,1526.0,38.01837096315303,-11.06100625572143,450.3148706729866,168.75748837106525,253.22558501828803,30.0756755281808
馬尼,265,223,25.02974096772043,936.0,619.0,39.091058539254476,-10.232173468443497,103.51049090125626,68.45405327764703,251.9441393996589,348.9121316371719
供應商,368,225,26.21713887704721,1489.0,1043.0,37.071761200382596,-10.744996020015371,164.66572751278906,115.34342095086568,251.08337352526638,104.25011872919309
的東,300,256,24.57648569093467,1120.0,985.0,36.259637590231186,-10.558704163911544,123.85870706133228,108.92930933518954,250.49312893878542,198.56720091804414
精品,300,114,29.999704907254706,1120.0,462.0,42.33221377011703,-10.610606409906262,123.85870706133228,51.09171666279956,250.49312893878542,77.45780276971892
安理,167,67,30.630025695583548,474.0,217.0,43.2056055839736,-10.386444701368513,52.4187742384567,23.997624493133127,250.4609748654872,77.0578062742306
消費者,1281,723,21.431001140274933,7476.0,4014.0,30.90543460915281,-10.925374274416537,826.756869634393,443.9007590573105,249.5737611174514,175.48153434161736
短暫雨至,608,18,46.83873883694268,2929.0,73.0,63.979263811067256,-10.611327650471246,323.91263659164485,8.07293358524755,249.15863393763192,12.207043023739205
蘭克,233,213,24.83616131175912,783.0,586.0,38.62113652615357,-10.223267591086607,86.59050681162783,64.80464494458992,247.55299957197485,338.89335060437656
本為,101,95,26.15165496028423,217.0,206.0,38.82362959696358,-9.985239244408058,23.997624493133127,22.781155048780757,247.08136571589438,228.9419283140071
