,tf,df,tfidf,all_tf,all_df,all_tf-idf,midf,tf_ev,df_ev,tf_chi,df_chi
年月日,5032,3737,24.917859102495033,8373.0,6268.0,26.78718700991454,-11.359652843921486,4731.813053134012,3542.219541029976,19.043906015906444,10.710636864010274
國際社,683,468,35.32944495078391,1023.0,740.0,38.11817915684137,-11.300660560211627,578.1254930557857,418.1943938037942,19.02469678106852,5.931687381097142
貢獻,1979,1467,30.50865060911733,3175.0,2403.0,32.887220120211204,-11.335977127524545,1794.2800004419548,1358.0015247439426,19.016807983324586,8.748640845882345
商務,1660,934,33.683554022867355,2640.0,1482.0,36.50884042360618,-11.304150037558248,1491.9367562729956,837.519042725977,18.93193781390701,11.114463840982149
改善,3158,2123,28.820615640688114,5172.0,3618.0,30.749547435091053,-11.375569874183043,2922.8397361530047,2044.631509165037,18.920075914040336,3.0037785919956455
數萬,514,284,37.612518625008136,751.0,484.0,39.86831657003904,-11.375589338486485,424.4107969549317,273.5217386500492,18.911454090793978,0.40140853688542094
不見,658,579,33.560446837945626,983.0,874.0,36.61323194163222,-11.254256568013599,555.5203906880131,493.92148673583256,18.904923204944176,14.654866438544824
世界各,522,477,33.92932148141553,764.0,703.0,37.106830023329614,-11.230319070853383,431.75745522445783,397.28467411360447,18.861786378030363,15.994911445683273
不太,664,578,33.614085049080174,993.0,887.0,36.543545758185395,-11.270749783568261,561.1716662799562,501.2681450053587,18.842124168054006,11.74576447672676
總處,688,382,36.893401361117895,1032.0,522.0,40.93094190954151,-11.154725649207123,583.2116410885346,294.99658589943317,18.827813763907997,25.65993786699365
事業,3788,2144,29.308453781792174,6247.0,3549.0,31.54507092808732,-11.346471300386863,3530.3518622868946,2005.637707580629,18.803384324425373,9.545155583775296
外銷,780,440,36.42533429457903,1182.0,673.0,39.57892456397468,-11.26744927266348,667.9807749676821,380.33084733777497,18.785431028981602,9.36134369418079
而不,1095,970,31.715551246855693,1700.0,1528.0,34.440988172912235,-11.296897568160096,960.7168506303381,863.5149104489157,18.769280660377664,13.13130110377319
之外,1670,1508,29.673607429302468,2658.0,2420.0,32.179638432708714,-11.31546194051389,1502.109052338493,1367.6086932502458,18.765195684558716,14.411811732537071
迎接,634,521,34.18052627789886,945.0,806.0,37.066219207901895,-11.27881237068432,534.045543438629,455.49281271061903,18.707942626296113,9.420986384020704
國際機,521,377,35.627426795545155,763.0,565.0,38.769446309851396,-11.24705921362949,431.1923276652635,319.2970709447888,18.704920038476686,10.427994255313664
陰短暫陣雨或,720,100,47.27412788660562,1085.0,121.0,52.86856270846429,-11.03309902953971,613.1634017258334,68.3804346625123,18.615035892013783,14.621096181474917
際機,527,382,35.58790302949619,773.0,573.0,38.727982825829464,-11.247943778039224,436.8436032572066,323.81809141834333,18.60660385785305,10.453815200309393
起至月日,794,722,32.70785734054558,1206.0,1110.0,35.626922154562784,-11.272568825344612,681.5438363883457,627.2915907056913,18.555503049176167,14.299064301129196
浪轉小浪,735,238,40.81288532541009,1110.0,402.0,43.39946837195915,-11.366660084878605,627.2915907056913,227.1812787961152,18.493953377661736,0.5152041097208044
公路總局,569,256,38.902746823266675,841.0,369.0,42.5587075562602,-11.208097869492024,475.27227728242013,208.53206934270278,18.483901598584744,10.80507400127051
而不是,590,526,33.78013050722219,875.0,791.0,36.84892335286045,-11.250475424961003,494.48661429502687,447.0158993227043,18.449047123010697,13.955852955685524
國際社會,674,461,35.380406360997405,1011.0,730.0,38.169203265412094,-11.302125161076846,571.3439623454539,412.54311821185104,18.44468964661922,5.691694489556001
風級下午轉至,725,270,39.782314376927964,1094.0,445.0,42.50808793022704,-11.342130993098925,618.2495497585821,251.4817638414708,18.432134129649228,1.363618042059031
陣風級下午轉,924,329,39.50697636845753,1420.0,531.0,42.43519390822667,-11.321182940407626,802.4811340559293,300.082733932182,18.401472824286802,2.7865924369575987
時尚,832,424,37.018360969883524,1269.0,683.0,39.80688141192889,-11.31924007426989,717.1468726175876,385.9821229297182,18.394057581779006,3.744626735456968
陣雨日,794,204,42.41096262618343,1207.0,367.0,44.59072767479081,-11.429720524141413,682.10896394754,207.40181422431414,18.354258059355697,-0.055796715472459665
建築物,522,289,37.56606470164075,766.0,482.0,40.003410016218375,-11.353996095869228,432.88771034284645,272.3914835316606,18.34424950907286,1.0126704980004997
韓國,1997,1079,33.18241279220089,3211.0,1756.0,35.774566390317204,-11.329482478867986,1814.62459257295,992.3639939452196,18.329294869206056,7.563552880716753
示現,523,509,33.46689308005245,768.0,743.0,36.709196467561654,-11.220726698098295,434.01796546123506,419.8897764813771,18.243029323091804,18.911229518566554
市區,551,433,34.889704345359235,813.0,643.0,38.095807505579046,-11.23788566616619,459.4487056249793,363.37702056194547,18.242818837285242,13.339751804711126
指出今,717,680,32.72725063924398,1082.0,1035.0,35.70814444634548,-11.262542577460376,611.4680190482504,584.9070237661175,18.213542910936155,15.460019732355907
後就,868,814,32.15605894636919,1329.0,1253.0,35.06160956138344,-11.273814258824586,751.0545261692465,708.1048316704786,18.20938876336333,15.836336900969052
等級,669,489,34.90276790501241,1004.0,724.0,38.2010101105586,-11.234907572841903,567.3880694310938,409.1523528566851,18.19739432359379,15.582573850080083
年是,585,534,33.62990384483787,868.0,798.0,36.74242674743657,-11.244191428420672,490.5307213806667,450.97179223706456,18.193446840063626,15.286284869678358
付出,542,473,34.1665268247937,799.0,694.0,37.423426943370046,-11.225855241945931,451.53691979625887,392.19852608085563,18.12380897588854,16.646870789514836
查詢,861,599,34.501930324849866,1318.0,879.0,37.92731061300447,-11.226001969500787,744.8381230181092,496.7471245318041,18.11612650716573,21.04823566189553
的設,740,617,33.6032112364922,1120.0,943.0,36.609159199843546,-11.26667592865913,632.9428662976344,532.9152883202404,18.107842724585932,13.267096841139303
的經,2843,2324,27.67641473393537,4645.0,3803.0,29.93261456382491,-11.334979059887516,2625.0175124576,2149.1801076159854,18.101351571817418,14.220304135915274
的對,1020,912,31.922996813805547,1580.0,1408.0,34.82639419765414,-11.276764216574716,892.90154352702,795.6996033455976,18.091600081689375,16.998603750838704
實習,636,253,39.58031403635321,951.0,381.0,42.983612132903716,-11.25188855633024,537.436308793795,215.31360005303455,18.076190732248307,6.596261177244763
負責,2982,2293,27.94484661854646,4882.0,3862.0,29.94419802436659,-11.363802850061614,2758.952743986653,2182.52263360845,18.032232891091624,5.592266626180791
人一,807,742,32.56683480977102,1230.0,1141.0,35.49012372090168,-11.272789776625753,695.1068978090092,644.810545040715,18.01171353267679,14.648938712201806
電的,650,486,34.81480244832161,974.0,749.0,37.78698112658073,-11.275009029547785,550.4342426552643,423.2805418365431,18.010035109388173,9.293435543362868
年會,791,569,34.51908470060358,1204.0,905.0,37.272131671177476,-11.306533179504655,680.413581269957,511.4404410708564,17.973415499306952,6.477983667424817
正的,585,517,33.86839734088357,869.0,781.0,36.91513183232989,-11.255010945262315,491.095848939861,441.3646237307612,17.95574042289501,12.961415201411901
能見度,529,474,34.03746981941353,779.0,680.0,37.45601876969325,-11.203364146406134,440.23436861237246,384.2867402521352,17.8980513049901,20.943915393248183
權的,952,786,32.813610228542444,1469.0,1256.0,35.47043186861927,-11.311209224529996,830.1723844564509,709.8002143480614,17.878175890835575,8.180340349339652
兩天,891,776,32.63687993341785,1369.0,1190.0,35.61266719406596,-11.270034735853415,773.6596285370192,672.5017954412366,17.79692550470402,15.928401112831885
一開始,574,513,33.83829177715745,852.0,770.0,36.931133164838684,-11.24859333960802,481.48868043355765,435.1482205796237,17.7747569064719,13.92835652837032
及日,590,532,33.696423116037735,878.0,804.0,36.738360828663545,-11.25543444976838,496.1819969726098,454.3625575922304,17.739091191842004,13.265997303037478
將於月日,831,755,32.556760894046306,1271.0,1162.0,35.48493891096426,-11.27365885809389,718.2771277359763,656.6782237837957,17.690171997404935,14.721322145581254
後一,1708,1414,30.29630508333487,2730.0,2314.0,32.67560711882783,-11.335033731228163,1542.798236600484,1307.7051719756482,17.689690059826656,8.640013595462724
警報,557,310,37.388332521239256,825.0,469.0,40.602820035378905,-11.256509140898146,466.2302363353111,265.0448252621344,17.671848270728443,7.625003558221724
將以,982,907,31.81348479222261,1520.0,1393.0,34.7543968702245,-11.271551193595728,858.993889975361,787.2226899576829,17.614215048523338,18.224327352333514
下午再轉,623,270,38.98718356458857,932.0,432.0,41.88863853323213,-11.312482299176795,526.6988851691029,244.13510557194473,17.607602709650934,2.7402563109765357
的開,914,808,32.427709292523325,1408.0,1263.0,35.24316505492828,-11.289161733760455,795.6996033455976,713.7561072624217,17.5882755121979,12.443902374997991
尤其,2689,2397,27.229086269715253,4389.0,3953.0,29.389801588669094,-11.34273549879336,2480.344857303855,2233.949241495133,17.552788454131942,11.900695573199059
義務,672,492,34.8776393837025,1012.0,747.0,37.99165232450881,-11.260065138571568,571.9090899046482,422.15028671815446,17.517102736356367,11.557453824053532
服務的,606,533,33.8046835809344,905.0,799.0,36.93013879371858,-11.24731819153149,511.4404410708564,451.53691979625887,17.482994043553536,14.696989648765689
中浪轉小浪,689,234,40.593531938674175,1040.0,394.0,43.206369924035776,-11.363508463871291,587.7326615620891,222.66025832256068,17.448534861142853,0.5775154591115697
多雲局部雨,1624,190,46.96067815728962,2591.0,346.0,49.320231269049046,-11.441893372828297,1464.2455058724738,195.5341354812335,17.42979458812459,-0.15663073585219095
本案,522,401,35.18892644108586,770.0,594.0,38.433076772203314,-11.235396561987134,435.1482205796237,335.685770161424,17.33485564628533,12.70816042441993
公民,1293,788,34.0712195823427,2038.0,1299.0,36.580665398256826,-11.342330596743778,1151.729965638017,734.1006993934171,17.32803973506091,3.957406127360019
選擇,3925,2831,26.843068153402697,6499.0,4752.0,28.81854906771625,-11.36041424586164,3672.7640072038625,2685.486161291392,17.32291972396298,7.884709130481075
台達,569,168,41.9960881480311,846.0,232.0,46.18338382854853,-11.16525206219411,478.0979150783917,131.1095937330814,17.283465964791777,10.379881714139781
的處,541,471,34.18878228029329,801.0,709.0,37.27125261097469,-11.25147610244677,452.6671749146475,400.6754394687703,17.237141149080923,12.343017132439075
同業,796,646,33.57274376512654,1216.0,1003.0,36.48465402267261,-11.282429954110393,687.1951119802889,566.8229418718994,17.227281525427166,11.059902609300885
天起,679,588,33.58522675114874,1025.0,879.0,36.76211728900058,-11.244536619717609,579.2557481741744,496.7471245318041,17.175342331349995,16.763231974543476
的共,833,712,33.01988965966339,1277.0,1105.0,35.915487796593474,-11.282001372470937,721.6678930911421,624.4659529097197,17.17526600175349,12.270019469117717
華人,870,546,35.267869216122364,1338.0,756.0,39.23304284427781,-11.167901070365687,756.1406742019955,427.23643475090324,17.144886544898327,33.01400181119886
回到,1228,1074,31.343772845831214,1931.0,1703.0,34.032203315953424,-11.303480075524938,1091.261316804225,962.4122333079209,17.133813133659228,12.93814567644003
自有,537,397,35.399330590121366,795.0,608.0,38.41480389970815,-11.268717271210036,449.2764095594815,343.59755599014443,17.128494076333194,8.299887401724009
的產,2140,1653,29.7516422635865,3463.0,2755.0,31.951507021546973,-11.35330429369705,1957.0367374899179,1556.9264255803419,17.105225868814678,5.928431523878255
資本市場,545,342,36.559910908676656,808.0,529.0,39.566931180088545,-11.278656364726753,456.6230678290077,298.9524788137934,17.104878597331343,6.1986075098950035
的職,540,452,34.48034655445631,800.0,667.0,37.734459246173174,-11.23158653601445,452.1020473554532,376.9400819826091,17.089172951761917,14.946649512951973
有任,942,825,32.38946555434361,1457.0,1300.0,35.15010531417066,-11.297214827046005,823.390853746119,734.6658269526114,17.08560340580641,11.107448476274259
日月,2350,623,38.623053533009994,3819.0,1089.0,40.87657560840105,-11.400947274076566,2158.2221485630944,615.4239119626106,17.04122271483613,0.0932643480933857
的認,708,589,33.75914735880296,1073.0,866.0,37.09308973624167,-11.227937394841907,606.3818710155016,489.4004662622781,17.029275827486234,20.26983585964806
災民,541,279,38.00795438895355,802.0,411.0,41.468793538501735,-11.229860102605928,453.2323024738418,232.26742682886407,16.996071742895648,9.402667541517594
合一,644,466,35.08543691834905,969.0,663.0,38.722926288410655,-11.195068025991276,547.6086048592927,374.6795717458318,16.96704722081452,22.257473439683068
致力,993,883,32.07027828517796,1542.0,1387.0,34.85038019656853,-11.294051889641931,871.426696277636,783.831924602517,16.960770471118604,12.54644888702112
路總,602,288,38.32976804714375,901.0,421.0,41.909112360420025,-11.222151023477494,509.17993083407913,237.91870242080722,16.920472937441428,10.541989098358124
場也,581,553,33.34111536902308,867.0,834.0,36.39434222940528,-11.25335407076747,489.9655938214724,471.31638436805997,16.913969496594397,14.156548093808805
時程,634,507,34.383512923755234,953.0,770.0,37.46514913076993,-11.260358181187605,538.5665639121836,435.1482205796237,16.91070581391008,11.864183194860942
出不,718,690,32.62266472438339,1090.0,1051.0,35.61844807916631,-11.263284443216705,615.9890395218049,593.9490647132267,16.893540939887977,15.532951758949824
當時,3655,2695,27.089927557360976,6043.0,4634.0,28.84824691694181,-11.384500891580283,3415.0658402112545,2618.8011093064624,16.857186281940063,2.217148496803319
有自,527,478,33.958668438222425,780.0,705.0,37.18575457803033,-11.231065740251871,440.7994961715669,398.4149292319931,16.856931382207435,15.897455201686403
傳播,730,522,34.81267472662343,1110.0,802.0,37.8658487109839,-11.271919689914935,627.2915907056913,453.2323024738418,16.816768303716284,10.433934645075563
各國,2062,1570,30.068867683923525,3334.0,2515.0,32.649445061729004,-11.313675854122545,1884.1352823538512,1421.2958113737059,16.79065090475964,15.558292325952854
很難,887,798,32.40031719352404,1368.0,1232.0,35.32434845107925,-11.276764216574716,773.094500977825,696.2371529273979,16.782505490700512,14.87377828198385
月日前,546,434,34.82936022388244,811.0,664.0,37.83622016331586,-11.267716285307088,458.31845050659064,375.24469930502613,16.77448095983786,9.199824450952764
的狀,868,787,32.41802903847683,1337.0,1236.0,35.199285164524724,-11.293886059531292,755.5755466428011,698.4976631641752,16.727986723265687,11.213586012471467
有家,971,775,33.007159793130704,1507.0,1140.0,36.38570877121344,-11.228399181966253,851.6472317058349,644.2454174815208,16.726506902333266,26.53765224503468
案的,1306,1106,31.34167627438557,2064.0,1761.0,34.007735858059945,-11.307610596344984,1166.4232821770693,995.1896317411914,16.702050152720297,12.338289429492397
也在,1630,1549,29.362940273188897,2607.0,2492.0,31.84954041160998,-11.317954709421533,1473.287546819583,1408.2978775122365,16.66938204618642,14.057457295563946
成交,4624,2207,29.66766799593453,7707.0,3939.0,31.187915396067453,-11.421771426645229,4355.438098710597,2226.0374556664124,16.559871404332764,-0.16281159929634553
至大浪多雲局,520,184,40.821232915779206,770.0,302.0,43.60549523786956,-11.337969929696943,435.1482205796237,170.66852287668357,16.545682896770042,1.0413653279106823
至陣風級下午,871,254,41.21907264613324,1343.0,442.0,43.65351780886113,-11.39645428499022,758.966311997967,249.78638116388788,16.537686915635465,0.07107907009705963
政部長,770,631,33.607207665542376,1177.0,981.0,36.51687912560772,-11.28374526695521,665.1551371717104,554.3901355696245,16.526137508647327,10.58653636037403
為基,528,479,33.952335528972874,783.0,717.0,37.07505313494824,-11.245853913119763,442.4948788491498,405.1964599423249,16.522509281997795,13.442769282387523
採訪,829,635,33.882916569089936,1274.0,975.0,36.92519498640794,-11.271291142036214,719.9725104135591,550.9993702144585,16.510343538940774,12.806014282051251
贊成,639,426,35.718315878318634,963.0,656.0,38.77592382848333,-11.274200112605778,544.2178395041267,370.7236788314716,16.50746685638071,8.24191131129581
貼文,534,412,35.10210325369428,793.0,585.0,38.69820489631656,-11.193067167813389,448.1461544410929,330.59962212867515,16.447497594719504,20.04243524215375
會成,927,810,32.46692822381012,1436.0,1231.0,35.539507825727945,-11.261026548449028,811.5231750030384,695.6720253682035,16.43193629230485,18.7888621459093
有限,2102,1632,29.800753638909587,3406.0,2652.0,32.24156051989451,-11.32798648571276,1924.8244666158419,1498.7182869833273,16.308588224230014,11.852804612409672
開拓,520,442,34.46416504198883,771.0,661.0,37.6222571757866,-11.244922627705048,435.713348138818,373.5493166274432,16.304847469820203,12.543179295501348
喜歡,1146,903,32.471798999514014,1800.0,1405.0,35.387244548572795,-11.28454869828192,1017.2296065497696,794.0042206680147,16.30095518510239,14.962237734947863
與大陸,650,522,34.28050574954638,982.0,791.0,37.395751608995326,-11.258109049816074,554.9552631288188,447.0158993227043,16.27789230429402,12.578110449543114
題的,1029,901,32.05467730111429,1606.0,1408.0,34.894345913543376,-11.288898949040709,907.5948600660722,795.6996033455976,16.239853982099,13.935125126307929
民調,1985,850,35.20913641949103,3209.0,1417.0,37.71839041889008,-11.353539560137378,1813.4943374545614,800.7857513783464,16.219621797350577,3.0245821222780407
房子,568,357,36.45174509754005,849.0,529.0,39.82145501575248,-11.23573132000972,479.7932977559747,298.9524788137934,16.216196343624826,11.271071339608637
的能,882,754,32.818175518321034,1363.0,1165.0,35.768116223562416,-11.277562667922904,770.2688631818534,658.3736064613787,16.207129135541965,13.889389020851794
級上,949,369,38.74037837812692,1474.0,595.0,41.68292523118243,-11.320243431436161,832.9980222524225,336.2508977206183,16.154250648714946,3.1895935665174577
定不,687,635,33.05831300990824,1043.0,962.0,36.125483498978845,-11.257868121704075,589.4280442396721,543.6527119449324,16.151736660538443,15.348634986411511
會影,690,610,33.38015565475244,1048.0,931.0,36.40777114829783,-11.26527899004077,592.2536820356437,526.1337576099087,16.13217944504739,13.368362152972574
雙邊,967,617,34.785135228235305,1504.0,985.0,37.592290949522464,-11.31025128719776,849.951849028252,556.6506458064017,16.118877394723707,6.542783304074439
間不,530,504,33.599981950972754,788.0,751.0,36.750523191015894,-11.241308053623825,445.32051664512136,424.4107969549317,16.102143586982937,14.925259410923434
釣魚,562,316,37.29341773960879,840.0,436.0,41.261876919591934,-11.16437869969318,474.7071497232258,246.39561580872197,16.052089617538133,19.662566976873695
業不,528,487,33.831933666067826,785.0,729.0,36.96016106447832,-11.245888278857127,443.62513396753843,411.97799065265673,16.047598462977906,13.66165672490535
列為,888,758,32.80555445659226,1374.0,1166.0,35.79604598350483,-11.273129651199126,776.4852663329908,658.9387340205731,16.015160060346968,14.892332034529309
天氣預報,616,532,33.89332214030489,928.0,838.0,36.67554212186432,-11.296853281071497,524.4383749323256,473.5768946048372,15.985731757549605,7.207402394203368
歧視,695,310,38.51850756548439,1057.0,523.0,41.03910395956253,-11.36548783651679,597.3398300683925,295.5617134586275,15.966637935358252,0.7053150281589483
天氣預,633,549,33.783265774609944,956.0,865.0,36.56538587208836,-11.297109735353407,540.2619465897666,488.8353387030838,15.91884567218973,7.40491978050566
心的,1471,1314,30.36859728293741,2346.0,2106.0,32.944934538164375,-11.314193163580423,1325.7892538698663,1190.1586396632306,15.904609824013443,12.886250638319325
動物,1854,609,37.77182630080567,2991.0,1050.0,40.124721216133544,-11.387205845372732,1690.2965295502006,593.3839371540323,15.85451177873488,0.4109673409408625
陣風級上午,915,337,39.269730913529116,1420.0,544.0,42.235445830326796,-11.32134498643464,802.4811340559293,307.42939220170814,15.776688891551416,2.844298130696239
中也,662,626,33.002615876599215,1004.0,961.0,35.96053764361845,-11.271102707801253,567.3880694310938,543.0875843857381,15.776534418411204,12.658121563886437
人有,731,684,32.76625447370148,1117.0,1046.0,35.76571101624557,-11.267249396933376,631.2474836200515,591.123426917255,15.763333371355099,14.592650933460552
出最,563,529,33.52401623309843,843.0,799.0,36.59447288709431,-11.254851183839033,476.40253240080875,451.53691979625887,15.741145112729562,13.289121069787099
本的,1334,1154,31.0748076654439,2118.0,1847.0,33.69664829492292,-11.312807203062254,1196.9401703735623,1043.7906018319024,15.69451620239736,11.63654033985098
然不,636,614,32.9704944381425,962.0,932.0,36.00742709922374,-11.259816556469508,543.6527119449324,526.6988851691029,15.686524547291219,14.470288176650511
的未,710,640,33.143505220417985,1083.0,982.0,36.13214032310887,-11.270601801931807,612.0331466074448,554.9552631288188,15.681347353224645,13.032775342486612
大法,1180,498,37.39440517906117,1861.0,864.0,39.672971015052866,-11.393451361710461,1051.7023876606231,488.27021114388947,15.65107916945858,0.19388606764010535
訓練,2132,1270,32.02261593648038,3463.0,1931.0,35.203189991578384,-11.261499772906935,1957.0367374899179,1091.261316804225,15.642089206477973,29.27577142028489
局今天,653,617,33.050687293776605,990.0,939.0,36.07961460281922,-11.262425125233934,559.4762836023733,530.6547780834632,15.633702062409645,14.04961880253412
的改,689,571,33.871583617963054,1049.0,898.0,36.69924740328082,-11.295259528577247,592.8188095948381,507.4845481564962,15.604804095329717,7.949429470393243
能見,565,505,33.880876046024696,847.0,741.0,37.20027966194829,-11.225920865951785,478.6630426375861,418.7595213629885,15.572687971740978,17.76059952340509
給付,850,365,38.281460471665184,1314.0,553.0,41.704441497941,-11.257939317870902,742.5776127813318,312.515540234457,15.53988307368426,8.814340927860165
平安,571,395,35.734710030576494,857.0,600.0,38.89320482034845,-11.260522560246084,484.3143182295292,339.0765355165899,15.51555909286593,9.223386322095461
大浪轉,972,257,41.70860238374803,1516.0,442.0,44.298365756429185,-11.384712467113538,856.7333797385837,249.78638116388788,15.508201338605062,0.2083231938836966
流程,617,507,34.258105603107964,932.0,765.0,37.40999277156885,-11.253843500166411,526.6988851691029,432.32258278365214,15.48188456310255,12.89943404343338
已有,2160,1979,28.22155518994792,3512.0,3225.0,30.55710838003691,-11.330819953558366,1984.7279878904392,1822.5363784016706,15.478331749423516,13.432305205964918
規則,733,512,34.978429112971895,1122.0,810.0,37.837035100408734,-11.301188292558036,634.0731214160231,457.7533229473963,15.43438284296527,6.42857588078644
辯論,1003,425,37.89557751973288,1568.0,697.0,40.67118695834672,-11.337174911767166,886.1200128166882,393.89390875843856,15.416570223425435,2.456470868966228
對我,538,451,34.47894142268486,804.0,689.0,37.509413115449746,-11.266252601442039,454.3625575922304,389.372888284884,15.395682711142024,9.753891481958181
可透過,512,467,33.99225393364201,762.0,696.0,37.17051121299518,-11.24149907259658,430.6272001060691,393.32878119924425,15.376484720302738,13.798757525550881
相較,1699,1433,30.164723026420997,2734.0,2378.0,32.43779508314094,-11.348968319353615,1545.0587468372612,1343.8733357640845,15.337869497728882,5.910945672052615
孩子,2221,900,35.17181027535586,3617.0,1506.0,37.655892158540674,-11.357296314966588,2044.0663816058425,851.0821041466406,15.315307565234445,2.811668255108568
開發,5059,2772,27.778284197832125,8473.0,4823.0,29.451196167514208,-11.396305729690237,4788.325809053443,2725.610217994188,15.300654250813455,0.7895523212891534
間的,2046,1816,28.78646802954424,3321.0,2974.0,31.108622701266178,-11.33575023778992,1876.788624084325,1680.689361043897,15.256107891875958,10.893725776509317
示對,761,724,32.50588131649098,1169.0,1120.0,35.417460577786606,-11.278771241834482,660.6341166981559,632.9428662976344,15.247941752245112,13.099763090135763
多次,1305,1163,30.92797380293752,2073.0,1851.0,33.594384729285025,-11.307201829985893,1171.509430209818,1046.0511120686797,15.210916586233479,13.074927439563332
是公,562,512,33.75536389731793,844.0,782.0,36.766498559180405,-11.266008785436862,476.96765996000306,441.9297512899555,15.159306300313931,11.110000492060303
輕鬆,757,624,33.617479226515755,1163.0,965.0,36.59525895286218,-11.278456402900616,657.24335134299,545.3480946225154,15.141102501750368,11.343437852828222
立刻,682,587,33.61772271707175,1040.0,918.0,36.48444824393319,-11.289651240723453,587.7326615620891,518.7870993403825,15.11968225919135,8.96899676633238
是這,1086,992,31.503628264292093,1708.0,1590.0,34.12433228000064,-11.314244857860464,965.2378711038925,898.552819118963,15.108702437091171,9.7182663376154
將於月,1113,1009,31.464266838349204,1753.0,1584.0,34.26145783358987,-11.293472221951822,990.6686112676367,895.1620537637972,15.105927955100697,14.476795512934087
行人,642,497,34.59007097136822,975.0,741.0,37.876545465197594,-11.241889269130517,550.9993702144585,418.7595213629885,15.02926331502344,14.61834820477398
將於,3017,2583,26.90783061200717,4975.0,4273.0,29.041743747366386,-11.345843312479243,2811.5096069917245,2414.790060437314,15.019084947704334,11.717202348662306
再轉至,759,281,39.717883622345965,1167.0,466.0,42.47966223913165,-11.348309634722959,659.5038615797673,263.34944258455147,15.010498250647098,1.182999189284484
來可,532,520,33.38996911667164,796.0,775.0,36.55734533732799,-11.241512887708932,449.84153711867594,437.9738583755952,15.005312906978471,15.362304806824568
陰時多雲短暫,897,202,43.16162052717907,1395.0,251.0,48.51871659765916,-11.059663911661637,788.3529450760715,141.84701735777344,14.973220582697394,25.50904057171363
文字,538,425,34.911681131420394,806.0,629.0,38.222358090142606,-11.234520757707083,455.49281271061903,355.46523473322503,14.945210471915496,13.602127882728677
海岸,718,441,36.014246492395074,1100.0,703.0,38.87749612773592,-11.308790686294877,621.6403151137481,397.28467411360447,14.936593791666734,4.810227632408744
屬於,1523,1320,30.457858737055048,2441.0,2149.0,32.91634623996705,-11.329849550993153,1379.4763719933264,1214.4591247085862,14.93250063169452,9.171882470684702
節目,1072,652,34.80036421387712,1686.0,1017.0,37.839158082496965,-11.287046504052967,952.8050648016175,574.7347277006198,14.911163995444038,10.387265664947092
布新,625,586,33.2404938352874,948.0,886.0,36.33790031919824,-11.255875830959127,535.740926116212,500.7030174461644,14.871334038914359,14.530719766576219
國外,2091,1622,29.83581588374191,3401.0,2609.0,32.38565305867149,-11.317785720392429,1921.9988288198701,1474.4178019379717,14.86025664115133,14.77227496588246
發言人,3326,2740,26.66144515404429,5505.0,4507.0,28.838269743959103,-11.340152493239591,3111.027213364712,2547.0299092887844,14.854675264559727,14.619952350497801
有點,572,501,33.9961804648618,862.0,757.0,37.118874506973405,-11.255235822283643,487.13995602550074,427.80156231009755,14.782665585692543,12.524524808440757
通的,532,464,34.21910086961297,797.0,686.0,37.500274027646,-11.23347174543069,450.40666467787025,387.6775056073011,14.781025440089598,15.025692917618304
三年,1084,807,33.14516450942915,1707.0,1312.0,35.74445469987465,-11.328462971165145,964.6727435446982,741.4473576629432,14.760439981778763,5.795622403881497
招募,586,327,37.2538346361299,885.0,498.0,40.50516123796825,-11.263118576058458,500.1378898869701,281.4335244787696,14.740538763676149,7.377599009472378
會影響,674,596,33.450688624078715,1029.0,914.0,36.470287696427214,-11.27006857431986,581.5162584109517,516.5265891036053,14.708518179151891,12.227875917226639
日下,1222,1043,31.562331262397304,1938.0,1692.0,34.10211077818053,-11.326288755096455,1095.2172097185853,956.1958301567834,14.676427441887387,7.880147208898125
晨轉至陣風級,807,240,41.25036862790422,1248.0,417.0,43.736403282226846,-11.394925968387868,705.2791938745069,235.65819218402999,14.670959371390826,0.07999422780981436
夜間,623,301,38.17913529943828,946.0,454.0,41.57829401663445,-11.253465603223532,534.6106709978234,256.56791187421965,14.613762697390735,7.6946896468680475
外還,974,927,31.608597891086077,1525.0,1465.0,34.34832219584045,-11.300135625816372,861.8195277713327,827.9118742196737,14.602196798661826,11.859301667719038
果不,615,574,33.321965348129964,933.0,879.0,36.326286070961984,-11.26863417129667,527.2640127282973,496.7471245318041,14.59914440720043,12.014174764936124
業在,605,532,33.81105261397912,917.0,822.0,36.77048377997683,-11.277575575645594,518.2219717811882,464.53485365772815,14.53127538313737,9.79807206099924
前全,547,523,33.47553800701194,823.0,782.0,36.64678270908409,-11.244751946411448,465.09998121692246,441.9297512899555,14.421873462815784,14.872013496996379
但他,1370,1249,30.525290950966173,2188.0,2003.0,33.118520132364075,-11.3147814954713,1236.4990995171643,1131.950501066216,14.413670367157925,12.103519710221367
小浪至中浪多,913,258,41.34677362288517,1425.0,419.0,44.41043216665877,-11.32739000493158,805.3067718519011,236.7884473024186,14.401755696512842,1.9001347952910748
浪至中浪多雲,913,258,41.34677362288517,1425.0,419.0,44.41043216665877,-11.32739000493158,805.3067718519011,236.7884473024186,14.401755696512842,1.9001347952910748
人及,526,493,33.725306607969216,789.0,737.0,36.9009469072505,-11.244557388077705,445.88564420431567,416.49901112621126,14.394520406708752,14.051417031802032
循環,637,462,35.09837183751812,970.0,726.0,38.01293561916254,-11.294463793674115,548.173732418487,410.28260797507374,14.393440155645903,6.519137262631428
